Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M109T1167,0.77575,0.00000,0.50865,3.19185,"[-2.603808355745046e-06, 3.4629964864192655e-06]",0.00215,0.00000,0.62307,4.57758,"[7.530328208745266e-10, 3.143572674086166e-09]",0.74101,0.00000,0.62426,4.15357,Transitoire
M109T1541,0.38191,-0.00000,0.39798,2.03834,"[-4.769224540669032e-06, 1.869705343338505e-06]",0.00183,0.00000,0.54202,3.27739,"[8.585218884618093e-10, 3.4635934898499776e-09]",0.34385,0.00000,0.55376,3.10237,Transitoire
M111T1582,0.01879,0.00000,0.71887,7.88439,"[5.452188572748961e-07, 5.666196583797934e-06]",0.02007,0.00000,0.75857,8.70086,"[2.1310651018820165e-10, 2.348115506953488e-09]",0.86525,-0.00000,0.75877,7.86358,"Produit,Transitoire"
M116T2326,0.01858,0.00000,0.58762,4.39367,"[6.390304253481944e-07, 6.576633898216905e-06]",0.00529,0.00000,0.66873,5.59022,"[5.552833091876688e-10, 2.949470119466515e-09]",0.97710,0.00000,0.66874,5.04690,"Produit,Transitoire"
M119T1583,0.00010,0.00001,0.88075,22.77341,"[3.7022100539814256e-06, 1.0154979669757096e-05]",0.99700,-0.00000,0.88075,20.45347,"[-1.4542113416350253e-09, 1.448799890374803e-09]",0.08943,-0.00000,0.89032,20.29287,Produit
M119T1393,0.01952,0.00000,0.77129,10.39785,"[6.365683846258397e-07, 6.845229659752929e-06]",0.00146,0.00000,0.82806,13.33638,"[8.475944831322696e-10, 3.2694343202759997e-09]",0.76670,-0.00000,0.82850,12.07693,"Produit,Transitoire"
M123T2886,0.88911,-0.00000,0.90320,28.77068,"[-2.6326617864251693e-06, 2.2914730423119295e-06]",0.12426,0.00000,0.90944,27.80838,"[-2.399387755546696e-10, 1.902864110962205e-09]",0.57567,-0.00000,0.91025,25.35657,Non classé
M123T3018,0.23143,0.00000,0.74347,8.93616,"[-9.221766688775773e-07, 3.6942195537208435e-06]",0.07170,0.00000,0.76587,9.05839,"[-8.435113972998523e-11, 1.899776126080635e-09]",0.82297,-0.00000,0.76621,8.19321,Non classé
M123T2482,0.00041,0.00001,0.64843,5.68690,"[3.3815236776444777e-06, 1.0748720693789389e-05]",0.01301,0.00000,0.70449,6.60178,"[4.383732885674584e-10, 3.4770653476891465e-09]",0.34317,-0.00000,0.71209,6.18314,"Produit,Transitoire"
M125T2483,0.00000,0.00007,0.90556,29.56668,"[5.6298503302072655e-05, 8.109453172099992e-05]",0.69299,0.00000,0.90598,26.68371,"[-4.473299848007329e-09, 6.65762955031871e-09]",0.98275,0.00000,0.90598,24.08982,Produit
M127T1169,0.76090,-0.00000,0.38111,1.89871,"[-4.40662762514111e-06, 3.248459599137339e-06]",0.01087,0.00000,0.48443,2.60200,"[5.098397810074504e-10, 3.653161581522983e-09]",0.86611,0.00000,0.48486,2.35302,Transitoire
M131T579,0.01148,0.00000,0.65940,5.96935,"[9.855679809622614e-07, 7.284424022058617e-06]",0.01310,0.00000,0.71361,6.90018,"[3.730209878374437e-10, 2.9715197583009734e-09]",0.95703,0.00000,0.71363,6.23006,"Produit,Transitoire"
M133T1170,0.17721,0.00000,0.59938,4.61299,"[-8.780145095752996e-07, 4.591072521969914e-06]",0.10108,0.00000,0.62859,4.68675,"[-2.0170285518893967e-10, 2.1673560214777734e-09]",0.29787,0.00000,0.64007,4.44586,Non classé
M135T1170,0.82562,0.00000,0.43742,2.39733,"[-3.0083308763972354e-06, 3.7482247677628753e-06]",0.41437,0.00000,0.44787,2.24635,"[-8.925934852143641e-10, 2.118701363557125e-09]",0.45177,0.00000,0.45686,2.10287,Non classé
M135T1242,0.00008,0.00002,0.79544,11.98960,"[8.448008244863896e-06, 2.256695181904177e-05]",0.77415,0.00000,0.79591,10.79964,"[-2.7200527289170046e-09, 3.6245033228821487e-09]",0.48637,0.00000,0.79876,9.92291,Produit
M137T512,0.00318,0.00001,0.70355,7.31769,"[1.7898041296525235e-06, 8.210660908115266e-06]",0.02068,0.00000,0.74504,8.09234,"[2.590749444353144e-10, 2.9379765475097843e-09]",0.91291,0.00000,0.74513,7.30898,"Produit,Transitoire"
M137T2483,0.00001,0.00001,0.72946,8.31370,"[5.70273117459186e-06, 1.328583636846383e-05]",0.26836,0.00000,0.73864,7.82613,"[-7.472241065316012e-10, 2.6059576909501532e-09]",0.41141,-0.00000,0.74370,7.25414,Produit
M137T1541,0.07594,-0.00000,0.31440,1.41394,"[-6.92478434310404e-06, 3.5998404396200896e-07]",0.01269,0.00000,0.42443,2.04204,"[4.4067182695754303e-10, 3.4435132904905444e-09]",0.17755,0.00000,0.45397,2.07849,Transitoire
M145T2483,0.00008,0.00001,0.71428,7.70810,"[4.3078452946453195e-06, 1.1613794925287029e-05]",0.01442,0.00000,0.75860,8.70241,"[4.043499786413549e-10, 3.4255215847247857e-09]",0.86531,0.00000,0.75880,7.86498,"Produit,Transitoire"
M145T1200,0.01355,0.00000,0.85604,18.33435,"[8.223504499545037e-07, 6.703016349621503e-06]",0.00668,0.00000,0.88297,20.89422,"[5.001526988699199e-10, 2.885467172371949e-09]",0.97452,-0.00000,0.88298,18.86347,"Produit,Transitoire"
M155T1582,0.02537,0.00000,0.65621,5.88533,"[4.522861848351272e-07, 6.48628795660896e-06]",0.00703,0.00000,0.71982,7.11442,"[5.018871910601288e-10, 2.9525438616980852e-09]",0.96179,-0.00000,0.71984,6.42334,"Produit,Transitoire"
M159T2482,0.00028,0.00001,0.56187,3.95417,"[4.104479822119814e-06, 1.2487157142326865e-05]",0.01345,0.00000,0.63112,4.73783,"[4.875428981059142e-10, 3.947964484209483e-09]",0.81883,0.00000,0.63168,4.28752,"Produit,Transitoire"
M161T546,0.00592,0.00000,0.89619,26.61827,"[1.3760553283232633e-06, 7.608504398847705e-06]",0.10359,0.00000,0.90365,25.97328,"[-2.3845076985363417e-10, 2.4627589587790965e-09]",0.55661,0.00000,0.90461,23.70932,Produit
M161T1169,0.60652,0.00000,0.40239,2.07610,"[-2.8690588419473084e-06, 4.847417879893108e-06]",0.00662,0.00000,0.51443,2.93385,"[6.588963202324086e-10, 3.788123973536596e-09]",0.85787,-0.00000,0.51488,2.65340,Transitoire
M161T2482,0.00002,0.00001,0.75495,9.49897,"[4.85031027180029e-06, 1.1859340724275542e-05]",0.14513,0.00000,0.76917,9.22751,"[-4.065449476539775e-10, 2.6538559210877444e-09]",0.65571,0.00000,0.77049,8.39297,Produit
M163T1583,0.00007,0.00001,0.89649,26.70512,"[3.5883504368712848e-06, 9.473498768426048e-06]",0.02550,0.00000,0.91006,28.02082,"[1.839821546069823e-10, 2.651999192374132e-09]",0.70380,-0.00000,0.91044,25.41327,"Produit,Transitoire"
M163T1397,0.01149,0.00000,0.73399,8.50785,"[1.0372376483168905e-06, 7.670387714833035e-06]",0.00473,0.00000,0.78753,10.26458,"[6.46918458737649e-10, 3.313899946250404e-09]",0.68172,0.00000,0.78857,9.32413,"Produit,Transitoire"
M164T1542,0.87639,0.00000,0.47539,2.79407,"[-3.0890628449026314e-06, 3.606671902429131e-06]",0.00223,0.00000,0.59678,4.09853,"[8.229292479901657e-10, 3.463850527701505e-09]",0.68871,0.00000,0.59865,3.72896,Transitoire
M167T2886,0.02309,-0.00002,0.93307,42.98239,"[-2.7929102464880276e-05, -2.1867556729969613e-06]",0.00455,-0.00000,0.94664,49.12798,"[-1.2884694085856384e-08, -2.5443012351221066e-09]",0.37633,-0.00000,0.94784,45.42652,Substrat
M167T3019,0.00276,-0.00001,0.84533,16.85196,"[-2.053767118983804e-05, -4.637631538472386e-06]",0.00139,-0.00000,0.88402,21.10751,"[-8.389120396685575e-09, -2.1947948585426725e-09]",0.55331,-0.00000,0.88520,19.27606,Substrat
M168T2886,0.21311,0.00000,0.68627,6.74450,"[-1.1797575173417927e-06, 5.116708851943099e-06]",0.08815,0.00000,0.71093,6.81072,"[-1.8453903570754053e-10, 2.5345045400322686e-09]",0.82881,-0.00000,0.71133,6.16029,Non classé
M168T3018,0.11210,0.00000,0.59058,4.44759,"[-5.727070370348817e-07, 5.249456827371109e-06]",0.00082,0.00000,0.70122,6.49921,"[8.953787526672072e-10, 3.1329511806339565e-09]",0.53525,0.00000,0.70453,5.96108,Transitoire
M169T2482,0.00000,0.00011,0.93917,47.60430,"[9.676531208877914e-05, 0.0001261314978161658]",0.92897,0.00000,0.93918,42.76499,"[-6.312613176032649e-09, 6.897349093641447e-09]",0.21040,-0.00000,0.94189,40.51924,Produit
M170T2482,0.00007,0.00001,0.68044,6.56522,"[4.563781284172781e-06, 1.2165360312238043e-05]",0.02258,0.00000,0.72397,7.26316,"[2.7797127060502854e-10, 3.4563433890825013e-09]",0.94020,-0.00000,0.72402,6.55850,"Produit,Transitoire"
M172T1073,0.04817,0.00000,0.61032,4.82916,"[2.5994371781124318e-08, 6.118679035980745e-06]",0.00361,0.00000,0.69302,6.25155,"[6.513831817264907e-10, 3.0842329005838724e-09]",0.64948,0.00000,0.69485,5.69266,"Produit,Transitoire"
M173T1583,0.06332,0.00001,0.90522,29.44966,"[-8.549569840376168e-07, 3.0146016839185556e-05]",0.02235,-0.00000,0.91818,31.07473,"[-1.4106098062021646e-08, -1.1471815126055297e-09]",0.07929,-0.00000,0.92516,30.90552,Non classé
M173T1394,0.01739,0.00001,0.90285,28.65315,"[1.1634984555669005e-06, 1.1326539853941525e-05]",0.00060,0.00000,0.93024,36.92847,"[1.654340691437148e-09, 5.528633134949625e-09]",0.06917,-0.00000,0.93661,36.93763,"Produit,Transitoire"
M173T1170,0.97737,0.00000,0.61549,4.93550,"[-2.687289899826002e-06, 2.764138083079732e-06]",0.03290,0.00000,0.66174,5.41746,"[1.0806381059845727e-10, 2.408359494811573e-09]",0.73718,-0.00000,0.66284,4.91492,Transitoire
M173T1240,0.00005,0.00001,0.78108,11.00104,"[6.141781775765924e-06, 1.588206540708259e-05]",0.54742,0.00000,0.78330,10.00997,"[-1.5270564744159884e-09, 2.8326825598692922e-09]",0.27950,0.00000,0.79052,9.43451,Produit
M174T1583,0.00270,0.00000,0.80570,12.78523,"[1.5095227655069615e-06, 6.6533521378047576e-06]",0.07070,0.00000,0.82277,12.85617,"[-9.01992448646501e-11, 2.119900339582948e-09]",0.48998,-0.00000,0.82520,11.80245,Produit
M175T972,0.00000,0.00001,0.87483,21.54959,"[1.092509799729012e-05, 1.7134585979311714e-05]",0.00205,0.00000,0.90423,26.14558,"[7.808715173359446e-10, 3.2244459278237447e-09]",0.87052,0.00000,0.90430,23.62376,"Produit,Transitoire"
M179T1169,0.90355,-0.00000,0.07870,0.26340,"[-4.190891716607308e-06, 3.71481919988535e-06]",0.50866,0.00000,0.08997,0.27378,"[-1.1856534774175048e-09, 2.3492040795376037e-09]",0.84341,0.00000,0.09100,0.25027,Non classé
M179T1240,0.00000,0.00002,0.85858,18.71907,"[9.9010292608909e-06, 2.1749883183183096e-05]",0.48156,0.00000,0.86054,17.08724,"[-1.7186603168306016e-09, 3.5749195752473503e-09]",0.18830,0.00000,0.86736,16.34813,Produit
M186T1722,0.01590,0.00000,0.63571,5.38071,"[7.77660969340193e-07, 7.0688030997919355e-06]",0.00571,0.00000,0.70623,6.65744,"[5.712392112838256e-10, 3.1128632474086207e-09]",0.60480,0.00000,0.70851,6.07650,"Produit,Transitoire"
M187T2869,0.00000,0.00003,0.87933,22.46830,"[2.0334752892413302e-05, 3.250064921414964e-05]",0.00569,0.00000,0.90270,25.69268,"[1.105965952318469e-09, 6.020624846418452e-09]",0.21263,0.00000,0.90699,24.37798,"Produit,Transitoire"
M187T2483,0.00004,0.00001,0.67999,6.55164,"[4.381573822967406e-06, 1.1038504404313175e-05]",0.11019,0.00000,0.70217,6.52894,"[-2.7804778540275883e-10, 2.611118158936013e-09]",0.61862,-0.00000,0.70431,5.95469,Produit
M190T2330,0.00301,0.00000,0.62398,5.11663,"[1.8016872527771315e-06, 8.1507916480091e-06]",0.01197,0.00000,0.68525,6.02897,"[3.9887929839915173e-10, 3.012203974223079e-09]",0.70150,0.00000,0.68659,5.47671,"Produit,Transitoire"
M191T1476,0.02489,-0.00001,0.38401,1.92212,"[-1.9947950456796147e-05, -1.4264956004984653e-06]",0.17519,0.00000,0.41508,1.96515,"[-1.2914069751378849e-09, 6.8282408088273115e-09]",0.04704,-0.00000,0.47825,2.29161,Substrat
M191T1169,0.00032,-0.00026,0.69360,6.97983,"[-0.0003950157048698399, -0.00012779108414845525]",0.20010,-0.00000,0.70745,6.69647,"[-9.653732730155157e-08, 2.0935980196958854e-08]",0.99826,0.00000,0.70745,6.04543,Substrat
M191T1578,0.00000,0.00003,0.92112,36.00342,"[2.2841581165791856e-05, 3.5266490012036234e-05]",0.02890,-0.00000,0.93104,37.38678,"[-5.545762519566356e-09, -3.1933787268749335e-10]",0.00335,-0.00000,0.94626,44.01693,Produit
M192T1169,0.00283,-0.00001,0.57391,4.15306,"[-2.268488675591767e-05, -5.088991107337438e-06]",0.51382,0.00000,0.57900,3.80849,"[-2.6551553090294187e-09, 5.213615498725759e-09]",0.72372,-0.00000,0.58052,3.45976,Substrat
M193T2482,0.00025,0.00001,0.71183,7.61624,"[4.5820930549751e-06, 1.3769201760069087e-05]",0.36585,0.00000,0.71839,7.06426,"[-1.12039008101305e-09, 2.965440112737966e-09]",0.58094,0.00000,0.72086,6.45620,Produit
M193T1169,0.94707,-0.00000,0.55301,3.81466,"[-3.487745125475066e-06, 3.2649984479572794e-06]",0.03381,0.00000,0.60626,4.26398,"[1.2547576315749501e-10, 2.9767357176490995e-09]",0.72670,-0.00000,0.60766,3.87195,Transitoire
M200T2624,0.04556,0.00000,0.60389,4.70060,"[6.608808767944893e-08, 6.2904677892386466e-06]",0.00324,0.00000,0.68968,6.15445,"[6.884442911308604e-10, 3.166982710577384e-09]",0.62865,0.00000,0.69177,5.61090,"Produit,Transitoire"
M201T1169,0.00255,0.00000,0.69045,6.87742,"[1.2795395022435268e-06, 5.561875213875261e-06]",0.04507,0.00000,0.72356,7.24808,"[2.1625434510253232e-11, 1.8422621653562247e-09]",0.54706,0.00000,0.72645,6.63895,"Produit,Transitoire"
M201T1241,0.00152,0.00001,0.69023,6.87034,"[2.4537186660121965e-06, 9.568693708872171e-06]",0.05597,0.00000,0.72051,7.13909,"[-3.9784769879013246e-11, 3.0006594281624493e-09]",0.43000,0.00000,0.72551,6.60794,Produit
M203T2482,0.00000,0.00002,0.78347,11.15644,"[1.3675014314446035e-05, 2.5945773954346385e-05]",0.02790,0.00000,0.81103,11.88523,"[3.348138739789146e-10, 5.491965691331094e-09]",0.38009,0.00000,0.81520,11.02844,"Produit,Transitoire"
M203T1541,0.00000,-0.00002,0.68246,6.62667,"[-2.564931831639628e-05, -1.455658894203085e-05]",0.00007,0.00000,0.79725,10.88938,"[2.444683040422511e-09, 6.432330074321399e-09]",0.12465,0.00000,0.81064,10.70271,"Substrat,Transitoire"
M203T2326,0.00002,0.00001,0.68593,6.73399,"[3.5416443432625634e-06, 8.679665687755205e-06]",0.04264,0.00000,0.72025,7.12983,"[3.957832778351804e-11, 2.2211394954364238e-09]",0.58452,-0.00000,0.72267,6.51442,"Produit,Transitoire"
M203T1145,0.01399,-0.00000,0.37983,1.88845,"[-8.272634298340134e-06, -9.945170777497635e-07]",0.00047,0.00000,0.56033,3.52923,"[1.234511354135667e-09, 3.991467759550913e-09]",0.04834,0.00000,0.60730,3.86614,"Substrat,Transitoire,Recyclé"
M205T2482,0.00001,0.00001,0.73002,8.33738,"[6.588444391020824e-06, 1.5581013296068397e-05]",0.03752,0.00000,0.76099,8.81726,"[1.2369480074680047e-10, 3.930199109277624e-09]",0.95354,-0.00000,0.76102,7.96106,"Produit,Transitoire"
M205T1543,0.00165,-0.00001,0.37632,1.86045,"[-1.1415503013957905e-05, -2.881837374759789e-06]",0.00123,0.00000,0.53513,3.18779,"[1.2084342335709347e-09, 4.522969129944456e-09]",0.04792,0.00000,0.58496,3.52356,"Substrat,Transitoire,Recyclé"
M209T2869,0.00002,0.00001,0.76546,10.06309,"[4.794273137611814e-06, 1.1414323231056063e-05]",0.00297,0.00000,0.81708,12.36968,"[7.516315378194965e-10, 3.3818372317263274e-09]",0.36096,0.00000,0.82145,11.50167,"Produit,Transitoire"
M214T3075,0.03469,0.00000,0.61932,5.01619,"[2.66141005536901e-07, 6.74244359899454e-06]",0.00616,0.00000,0.69182,6.21650,"[5.700782317681523e-10, 3.1915925635577745e-09]",0.60930,0.00000,0.69414,5.67376,"Produit,Transitoire"
M216T1376,0.02962,0.00000,0.63149,5.28379,"[3.505464632293549e-07, 6.359879859696577e-06]",0.00619,0.00000,0.70160,6.51110,"[5.279153805408453e-10, 2.960705182696694e-09]",0.69336,0.00000,0.70294,5.91592,"Produit,Transitoire"
M218T603,0.00001,0.00001,0.69418,6.99894,"[4.614742517432221e-06, 1.070056873553968e-05]",0.01703,0.00000,0.73949,7.86069,"[2.9531437988473833e-10, 2.8223172436885364e-09]",0.90578,0.00000,0.73959,7.10036,"Produit,Transitoire"
M221T1541,0.01514,-0.00000,0.42759,2.30328,"[-8.243920800952971e-06, -9.397445148176451e-07]",0.00469,0.00000,0.54298,3.29015,"[7.143311278743901e-10, 3.650539757432371e-09]",0.29278,0.00000,0.55741,3.14858,"Substrat,Transitoire"
M223T1215,0.00000,0.00001,0.64586,5.62311,"[7.083323345867974e-06, 1.5150470198915338e-05]",0.01405,0.00000,0.70118,6.49786,"[4.5489680610911425e-10, 3.78870642969706e-09]",0.99493,0.00000,0.70118,5.86613,"Produit,Transitoire"
M227T486,0.00159,0.00001,0.69391,6.99005,"[2.310543071943493e-06, 9.080936376415758e-06]",0.05939,0.00000,0.72307,7.23043,"[-5.807045151357294e-11, 2.8391449952670294e-09]",0.67927,0.00000,0.72444,6.57231,Produit
M227T2483,0.00003,0.00001,0.67106,6.29027,"[6.175374264313434e-06, 1.540641959572153e-05]",0.08657,0.00000,0.69718,6.37546,"[-2.6144589825239287e-10, 3.7232160989293287e-09]",0.22701,-0.00000,0.70972,6.11231,Produit
M229T3112,0.00000,0.00002,0.84327,16.58943,"[1.6943343158905802e-05, 2.9278790721718334e-05]",0.01820,0.00000,0.86605,17.90429,"[5.644332232121853e-10, 5.694846624289861e-09]",0.15115,-0.00000,0.87381,17.31207,"Produit,Transitoire"
M231T3109,0.00000,0.00001,0.78888,11.52156,"[5.538202533963528e-06, 1.2269511403343264e-05]",0.16774,0.00000,0.79990,11.07006,"[-4.5080169883229814e-10, 2.49744443406051e-09]",0.29505,0.00000,0.80616,10.39719,Produit
M235T2079,0.00000,0.00001,0.75467,9.48475,"[8.337855468162847e-06, 1.6695866956020586e-05]",0.03200,0.00000,0.78447,10.07914,"[1.7628162528295991e-10, 3.7006839098739488e-09]",0.36440,-0.00000,0.78955,9.37910,"Produit,Transitoire"
M235T1457,0.00033,0.00001,0.68298,6.64256,"[2.907436616912896e-06, 9.00243635362963e-06]",0.00156,0.00000,0.76084,8.80983,"[8.193637079921209e-10, 3.2009905222527217e-09]",0.75152,0.00000,0.76154,7.98374,"Produit,Transitoire"
M245T2326,0.00001,0.00003,0.86762,20.20756,"[1.808117572833228e-05, 4.091706407343082e-05]",0.00204,-0.00000,0.89873,24.57685,"[-1.186050232876787e-08, -2.875143067791382e-09]",0.16779,-0.00000,0.90417,23.58689,Produit
M245T2482,0.00000,0.00005,0.90298,28.69561,"[4.339578407328796e-05, 6.217293606510898e-05]",0.75105,0.00000,0.90325,25.85339,"[-3.5529429927336977e-09, 4.882672100814576e-09]",0.56589,-0.00000,0.90417,23.58790,Produit
M245T1541,0.00000,-0.00007,0.84438,16.72926,"[-7.81359547669135e-05, -5.324401346741465e-05]",0.00035,0.00000,0.89147,22.74673,"[4.436754848134694e-09, 1.3788559847609393e-08]",0.03155,0.00000,0.90508,23.83704,"Substrat,Transitoire,Recyclé"
M245T1410,0.00000,-0.00002,0.67445,6.38776,"[-2.3051424894978078e-05, -1.1296742612105935e-05]",0.00089,0.00000,0.76141,8.83744,"[1.779392678308813e-09, 6.306585613252656e-09]",0.92988,0.00000,0.76146,7.98060,"Substrat,Transitoire"
M245T1144,0.00000,-0.00002,0.64270,5.54626,"[-2.85801312472041e-05, -1.436382858311209e-05]",0.00188,0.00000,0.72784,7.40563,"[1.8270539334942675e-09, 7.409047728404202e-09]",0.03770,0.00000,0.75985,7.91024,"Substrat,Transitoire,Recyclé"
M246T2326,0.00002,0.00001,0.77670,10.72498,"[2.9281683452409864e-06, 7.089375066331479e-06]",0.21874,0.00000,0.78602,10.17216,"[-3.507711701475232e-10, 1.4818430991880065e-09]",0.28314,-0.00000,0.79304,9.57982,Produit
M246T2483,0.00020,0.00001,0.65906,5.96036,"[4.584806845190595e-06, 1.341750684495341e-05]",0.00520,0.00000,0.72635,7.35029,"[8.312319513778244e-10, 4.391300911387701e-09]",0.43094,0.00000,0.73122,6.80140,"Produit,Transitoire"
M246T1541,0.00797,-0.00000,0.38181,1.90431,"[-8.49793049369902e-06, -1.3701209466503457e-06]",0.00154,0.00000,0.53396,3.17276,"[9.611067359593052e-10, 3.745366557447598e-09]",0.17693,0.00000,0.55794,3.15537,"Substrat,Transitoire"
M249T2327,0.00000,0.00001,0.77867,10.84738,"[8.475373268680673e-06, 1.5107866280969446e-05]",0.01783,0.00000,0.81103,11.88498,"[3.0918392130209793e-10, 3.0662949156888796e-09]",0.68643,0.00000,0.81192,10.79213,"Produit,Transitoire"
M252T898,0.00053,0.00001,0.76415,9.99002,"[2.8044486556543886e-06, 9.22833946964365e-06]",0.00125,0.00000,0.82407,12.97159,"[9.068018125861128e-10, 3.4028324547285245e-09]",0.97669,0.00000,0.82408,11.71082,"Produit,Transitoire"
M253T1870,0.00012,0.00001,0.62904,5.22836,"[4.657226514227326e-06, 1.294125346195477e-05]",0.01781,0.00000,0.68329,5.97440,"[3.863885864649389e-10, 3.8299851865819894e-09]",0.91604,0.00000,0.68339,5.39610,"Produit,Transitoire"
M253T2482,0.00002,0.00001,0.72261,8.03232,"[8.03147311819295e-06, 1.9440686000681045e-05]",0.37559,0.00000,0.72868,7.43728,"[-1.4153686878225093e-09, 3.661040338820182e-09]",0.86057,0.00000,0.72892,6.72245,Produit
M254T1721,0.04443,0.00000,0.61314,4.88674,"[8.169432638237096e-08, 6.147448456314187e-06]",0.00752,0.00000,0.68365,5.98434,"[4.89461034650411e-10, 2.957177166486342e-09]",0.77656,0.00000,0.68438,5.42100,"Produit,Transitoire"
M255T1410,0.59025,-0.00000,0.54383,3.67580,"[-4.695012013021378e-06, 2.709830524614072e-06]",0.00156,0.00000,0.65582,5.27656,"[9.947654045655304e-10, 3.8884354231082694e-09]",0.86234,0.00000,0.65612,4.76989,Transitoire
M265T1303,0.01082,0.00000,0.65823,5.93823,"[8.603239167663513e-07, 6.161202505951348e-06]",0.03204,0.00000,0.69972,6.45303,"[1.115369150331011e-10, 2.3468681863075784e-09]",0.49940,-0.00000,0.70367,5.93647,"Produit,Transitoire"
M267T2325,0.00003,0.00001,0.70320,7.30542,"[3.199721940478959e-06, 7.883804137980374e-06]",0.02883,0.00000,0.74057,7.90499,"[1.2090396305533545e-10, 2.0911030504136797e-09]",0.78584,0.00000,0.74112,7.15709,"Produit,Transitoire"
M269T2484,0.01470,0.00000,0.65104,5.75235,"[8.364841137850812e-07, 7.19191357089277e-06]",0.06417,0.00000,0.68313,5.97022,"[-7.955573378691669e-11, 2.6449945215745166e-09]",0.83028,-0.00000,0.68356,5.40029,Produit
M271T2483,0.00000,0.00004,0.88061,22.74148,"[3.43788622271292e-05, 5.184881985587576e-05]",0.07009,0.00000,0.89114,22.66999,"[-2.984678252018753e-10, 7.206183189246951e-09]",0.78655,-0.00000,0.89137,20.51483,Produit
M272T2482,0.00003,0.00001,0.67605,6.43464,"[5.1403207403406445e-06, 1.2720559564697004e-05]",0.01218,0.00000,0.72859,7.43398,"[4.708204790756274e-10, 3.5922875632699497e-09]",0.88066,-0.00000,0.72877,6.71725,"Produit,Transitoire"
M273T2886,0.01551,-0.00008,0.91082,31.49244,"[-0.00013750307673902586, -1.540398235837203e-05]",0.00129,-0.00000,0.93339,38.80442,"[-6.46115787874182e-08, -1.7136980584140122e-08]",0.12562,-0.00000,0.93777,37.67196,Substrat
M273T3019,0.00348,-0.00008,0.80983,13.13062,"[-0.00013796681465641977, -2.936280784586069e-05]",0.00183,-0.00000,0.85535,16.37446,"[-5.6663524326256376e-08, -1.4049803935685484e-08]",0.26333,-0.00000,0.86050,15.42067,Substrat
M274T2886,0.04045,-0.00001,0.92138,36.13676,"[-1.692345185959515e-05, -3.9754205639457007e-07]",0.06499,-0.00000,0.92857,36.00092,"[-6.869079201819156e-09, 2.1760269442599152e-10]",0.25127,-0.00000,0.93125,33.86175,Substrat
M274T3019,0.00063,-0.00001,0.86160,19.19504,"[-1.8158454321932554e-05, -5.390921363789514e-06]",0.00318,-0.00000,0.89167,22.79438,"[-6.501483433758409e-09, -1.4197763074230463e-09]",0.07898,-0.00000,0.90094,22.73705,Substrat
M275T2886,0.15859,0.00000,0.72646,8.18879,"[-9.021796456651493e-07, 5.322826376757631e-06]",0.01981,0.00000,0.76524,9.02684,"[2.625347247093407e-10, 2.8569879852378005e-09]",0.45592,-0.00000,0.76899,8.32219,Transitoire
M275T3019,0.18304,0.00000,0.61441,4.91302,"[-1.021484581281016e-06, 5.1631042523560566e-06]",0.01404,0.00000,0.67466,5.74252,"[3.490240192155714e-10, 2.9047805403906376e-09]",0.32194,0.00000,0.68378,5.40584,Transitoire
M279T598,0.00268,0.00000,0.72048,7.94748,"[1.7541959988578612e-06, 7.71779155963446e-06]",0.00583,0.00000,0.77435,9.50293,"[5.36933147350913e-10, 2.947523797948261e-09]",0.58579,0.00000,0.77628,8.67480,"Produit,Transitoire"
M285T1272,0.03571,0.00000,0.71290,7.65627,"[2.3941309003191454e-07, 6.553986387952176e-06]",0.00859,0.00000,0.76363,8.94665,"[4.776755687792562e-10, 3.0553173380977955e-09]",0.59432,0.00000,0.76557,8.16414,"Produit,Transitoire"
M287T1544,0.00000,-0.00001,0.54817,3.74076,"[-1.977422266099683e-05, -9.446610279704109e-06]",0.01590,0.00000,0.61641,4.44998,"[5.304158687981751e-10, 4.81145717783074e-09]",0.03859,0.00000,0.66114,4.87769,"Substrat,Transitoire,Recyclé"
M287T1410,0.04137,-0.00000,0.48846,2.94421,"[-8.100793017937776e-06, -1.7079242910989372e-07]",0.00312,0.00000,0.60003,4.15438,"[8.872785354187625e-10, 4.041912767606421e-09]",0.50639,0.00000,0.60512,3.83097,"Substrat,Transitoire"
M289T2326,0.00008,0.00002,0.87526,21.63567,"[9.852687199433425e-06, 2.6499461970220153e-05]",0.01538,-0.00000,0.89428,23.42431,"[-7.772543354969308e-09, -8.777623250704398e-10]",0.31929,-0.00000,0.89727,21.83656,Produit
M289T1541,0.00000,-0.00081,0.88334,23.34630,"[-0.0009447376335869664, -0.000681643511371019]",0.00618,0.00000,0.90554,26.54797,"[2.3131783827675252e-08, 1.2963615393647635e-07]",0.01734,0.00000,0.91983,28.68548,"Substrat,Transitoire,Recyclé"
M289T1145,0.00000,-0.00027,0.76804,10.20909,"[-0.00034495570564135246, -0.0001983660800550533]",0.02434,0.00000,0.79890,11.00130,"[4.881423791070726e-09, 6.628617919772178e-08]",0.05474,0.00000,0.81930,11.33475,"Substrat,Transitoire"
