Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M356T1380,0.92764,0.01325,0.99981,15858.76562,"[-0.2804504159573844, 0.30695635243044017]",0.77372,-0.97916,0.99981,14276.42389,"[-7.834288265629369, 5.875962507504508]",0.08426,170.75683,0.99982,14051.44053,Non classé
M357T1541,0.00027,0.10116,0.99986,22797.37585,"[0.05022831687454023, 0.15208229950613072]",0.00015,0.23967,0.99991,30690.23279,"[0.12496867581035434, 0.3543699977159762]",0.20389,0.36357,0.99991,29033.60061,"Produit,Transitoire"
M357T2326,0.39715,-0.13282,0.99981,16169.71976,"[-0.44697506752036914, 0.181331309708548]",0.44980,1.63876,0.99981,14758.04901,"[-2.711007101742376, 5.988518755329232]",0.07225,73.00807,0.99983,14631.31257,Non classé
M357T1236,0.52858,0.08255,0.99981,16028.64530,"[-0.18036633872227836, 0.34546389725937077]",0.77361,0.38965,0.99981,14429.38628,"[-2.3369739894957093, 3.1162798224748323]",0.48226,17.53303,0.99981,13214.31335,Non classé
M357T1146,0.00000,0.22849,0.99991,32756.30624,"[0.1547631809214019, 0.3022126079478071]",0.06243,0.64216,0.99991,32441.37445,"[-0.03512393642852585, 1.3194391079316854]",0.93564,-0.27154,0.99991,29292.88868,Produit
M358T1541,0.06003,0.20351,0.99982,17468.23328,"[-0.009043993291394048, 0.4160597397875786]",0.31979,3.41264,0.99983,16132.33512,"[-3.44790741423213, 10.273186784110944]",0.34119,71.17435,0.99983,14951.43106,Non classé
M358T1237,0.88901,0.02191,0.99981,15863.64661,"[-0.29397036372553037, 0.33778551533063345]",0.38964,-4.21550,0.99981,14547.75077,"[-14.033623326883104, 5.6026282624661565]",0.20807,226.64708,0.99982,13750.76131,Non classé
M358T1145,0.07286,0.26815,0.99982,17316.18291,"[-0.02613013847640755, 0.5624383230187789]",0.57440,-3.15923,0.99982,15690.94875,"[-14.464537273066052, 8.146069788239723]",0.92806,19.09437,0.99982,14168.78769,Non classé
M359T706,0.84558,0.02293,0.99981,15871.67031,"[-0.21392349431268579, 0.25977711092597344]",0.28926,-1.80372,0.99981,14712.99004,"[-5.204735568079101, 1.5972959814723566]",0.32058,-36.36932,0.99982,13667.89634,Non classé
M359T897,0.77898,-0.02785,0.99981,15889.43559,"[-0.22744966622499294, 0.17175250075746137]",0.16595,1.12296,0.99982,15063.48582,"[-0.4877070735611435, 2.733628998474326]",0.04443,21.14870,0.99984,15288.41477,Recyclé
M359T1250,0.39907,-0.14068,0.99981,16167.13984,"[-0.47478432141612636, 0.19342913669722794]",0.57030,1.72887,0.99981,14652.56225,"[-4.39186704770934, 7.849601335187083]",0.86123,15.45759,0.99981,13239.73013,Non classé
M359T1580,0.11595,-0.24042,0.99982,16965.80482,"[-0.5430434962806198, 0.06219886673444208]",0.60561,-1.02268,0.99982,15352.35965,"[-5.004209116037034, 2.9588505538283147]",0.37638,45.10785,0.99982,14177.72679,Non classé
M359T1393,0.69532,0.04577,0.99981,15921.96059,"[-0.1891852589580108, 0.2807285416075756]",0.63665,0.31727,0.99981,14390.15124,"[-1.0333362503432086, 1.667884513829475]",0.54330,5.32057,0.99981,13130.98615,Non classé
M360T704,0.77829,0.04453,0.99981,15889.65880,"[-0.27360802560139924, 0.36267126170491765]",0.63459,-2.04640,0.99981,14362.06319,"[-10.70470713536936, 6.611910982856484]",0.48164,115.32657,0.99981,13153.19366,Non classé
M360T897,0.95166,0.00866,0.99981,15856.77973,"[-0.27865673322494544, 0.2959675150191696]",0.87667,-0.47841,0.99981,14251.09782,"[-6.686298787864839, 5.729468964568543]",0.04674,160.61007,0.99983,14428.08488,Recyclé
M361T1289,0.99864,0.00028,0.99981,15855.18408,"[-0.3273464476224583, 0.3279026964382285]",0.63565,1.35370,0.99981,14330.33451,"[-4.391777237309148, 7.099168030102751]",0.59713,38.35707,0.99981,13042.29234,Non classé
M364T2835,0.37150,-0.14479,0.99981,16205.94780,"[-0.46907651657491206, 0.1795007770904356]",0.18999,-3.97312,0.99982,15276.62270,"[-10.005245302875162, 2.0590049661659453]",0.63373,-52.32419,0.99982,13882.45651,Non classé
M365T1913,0.88810,0.01998,0.99981,15863.78681,"[-0.2657303073588004, 0.30568761772456127]",0.16157,-3.45097,0.99982,15056.26160,"[-8.348119650696582, 1.4461783728266768]",0.06654,-88.97777,0.99983,14985.57739,Non classé
M365T2583,0.57338,-0.07138,0.99981,15993.52545,"[-0.32597082422498347, 0.18320144281777062]",0.46924,-1.21293,0.99981,14577.76091,"[-4.576061208627969, 2.1501985983941867]",0.00544,-83.72058,0.99985,16462.83111,Non classé
M365T610,0.51687,-0.08813,0.99981,16038.75087,"[-0.36096833328267014, 0.184716774489107]",0.93063,-0.18817,0.99981,14407.94079,"[-4.541704987184504, 4.165372246362665]",0.05789,81.46321,0.99983,14436.33357,Non classé
M367T512,0.85171,0.02645,0.99981,15870.37211,"[-0.25827410845077853, 0.311182125115731]",0.74995,0.92415,0.99981,14294.48611,"[-4.911761124255318, 6.760064321089868]",0.02521,223.16348,0.99983,14921.10096,Recyclé
M367T2188,0.04027,0.22342,0.99983,17791.71022,"[0.010450426216531222, 0.43639683541084096]",0.74928,-0.63079,0.99983,16025.29101,"[-4.6032801073598675, 3.3416949413840618]",0.01764,-131.90592,0.99985,17032.02969,Produit
M368T595,0.56539,-0.08702,0.99981,15999.39427,"[-0.3909656357913889, 0.2169352825067019]",0.66683,1.64442,0.99981,14444.73982,"[-6.038754649066618, 9.327585922420738]",0.15168,223.83503,0.99982,13840.87926,Non classé
M369T689,0.77606,0.03979,0.99981,15890.37443,"[-0.2415422002161785, 0.3211131118031741]",0.83484,0.73620,0.99981,14289.09415,"[-6.372956145437019, 7.845347805960149]",0.04332,203.20499,0.99983,14520.39170,Recyclé
M371T1201,0.65333,0.06379,0.99981,15943.06077,"[-0.22165784749973894, 0.34924028681807295]",0.49179,2.03680,0.99981,14510.83858,"[-3.9106023301696924, 7.9841931867448155]",0.23873,70.30825,0.99982,13637.90149,Non classé
M371T1291,0.53421,0.07955,0.99981,16023.92703,"[-0.17733525639538467, 0.3364383093481384]",0.63995,0.72450,0.99981,14480.53471,"[-2.390210141474176, 3.839209336394445]",0.31480,27.06749,0.99981,13461.26228,Non classé
M371T855,0.93100,-0.01190,0.99981,15858.44016,"[-0.2884181213610381, 0.26462331727224114]",0.89618,0.40020,0.99981,14249.75740,"[-5.775965527348175, 6.576367457184995]",0.01369,198.71580,0.99984,15342.09950,Recyclé
M371T521,0.97898,0.00595,0.99981,15855.48450,"[-0.4486954882320751, 0.46060181428256103]",0.92748,-0.66933,0.99981,14243.59275,"[-15.479184130198131, 14.140530098477324]",0.94647,-27.12335,0.99981,12860.47935,Non classé
M371T1721,0.81310,-0.03457,0.99981,15879.48609,"[-0.3286780953807193, 0.2595477374686696]",0.82137,-0.71145,0.99981,14282.32229,"[-7.0555361180542535, 5.6326281725508425]",0.23101,124.26306,0.99981,13441.24767,Non classé
M373T1541,0.09773,0.19760,0.99982,17092.25468,"[-0.038065266764600036, 0.43325636692522057]",0.47720,-3.65406,0.99982,15571.11194,"[-13.97089336466768, 6.662769600335961]",0.49821,67.48234,0.99982,14245.43595,Non classé
M373T996,0.88548,-0.01760,0.99981,15864.19744,"[-0.263442452161899, 0.22824922518187615]",0.48679,1.27407,0.99981,14443.53410,"[-2.4033656897818534, 4.9515149672209855]",0.25769,38.11058,0.99982,13532.62210,Non classé
M373T609,0.53573,-0.10112,0.99981,16022.66757,"[-0.4288744456886194, 0.22663747523524475]",0.93757,0.32802,0.99981,14392.90766,"[-8.106996280641752, 8.763034366530206]",0.01201,-387.61672,0.99984,15600.71966,Non classé
M374T1541,0.60528,0.08073,0.99981,15971.64433,"[-0.23307606628719102, 0.3945410284441927]",0.01910,-14.45936,0.99983,16744.34996,"[-26.409929345352435, -2.5087921210981]",0.00738,565.74458,0.99987,18612.45995,Recyclé
M375T648,0.75645,-0.03865,0.99981,15897.02697,"[-0.2893067581316594, 0.21200064379320327]",0.33710,-2.25377,0.99981,14653.04105,"[-6.951983895918285, 2.4444453280885723]",0.39454,-48.02020,0.99981,13509.35124,Non classé
M375T1242,0.01463,-0.05671,0.99983,18667.29561,"[-0.10156822435059935, -0.01185075087381944]",0.07537,0.06506,0.99985,18327.42293,"[-0.006998949470187588, 0.1371245018951428]",0.27420,-0.15797,0.99985,17129.03714,Substrat
M375T1170,0.90162,0.00062,0.99981,15861.82317,"[-0.009512129804636256, 0.010757302274206156]",0.18224,-0.00546,0.99982,14978.19123,"[-0.013593508651938318, 0.002679767167379615]",0.06475,-0.01035,0.99983,14927.28516,Non classé
M375T1476,0.07290,0.08122,0.99982,17315.83760,"[-0.007925455303541967, 0.17037525904213505]",0.77421,0.10278,0.99982,15587.94997,"[-0.6184300641643428, 0.823998389481591]",0.62782,1.89763,0.99982,14168.65490,Non classé
M376T1170,0.47996,0.02689,0.99981,16073.43006,"[-0.04946937859671906, 0.10325669723842922]",0.38880,-0.32735,0.99981,14741.22672,"[-1.0884081989492616, 0.4337017239215857]",0.02003,-9.34546,0.99984,15566.84462,Non classé
M376T1476,0.14641,0.25095,0.99982,16798.46064,"[-0.09179973464532881, 0.5937086065520731]",0.10392,-12.22116,0.99983,16253.92866,"[-27.077267958626507, 2.6349491622464587]",0.25660,-366.74308,0.99984,15231.42884,Non classé
M376T1241,0.10043,-0.16334,0.99982,17071.92985,"[-0.359758212991655, 0.03308574169294265]",0.73104,-0.41030,0.99982,15383.91608,"[-2.812376676183724, 1.991768818910518]",0.52573,-15.05452,0.99982,14051.30482,Non classé
M377T1169,0.49668,-0.12770,0.99981,16057.17458,"[-0.5046042698911184, 0.2492045727653403]",0.88800,0.88872,0.99981,14429.47240,"[-11.81945877297015, 13.596900712135449]",0.69609,-91.80274,0.99981,13084.34889,Non classé
M379T1542,0.17887,0.17324,0.99981,16659.91182,"[-0.08293153195963732, 0.4294111209255409]",0.28075,-4.84409,0.99982,15461.28370,"[-13.815207086675278, 4.127032174993543]",0.61482,46.67983,0.99982,14060.93549,Non classé
M379T2326,0.65646,0.07845,0.99981,15941.36753,"[-0.27600848841841197, 0.4328991550656549]",0.80980,-1.05226,0.99981,14340.78753,"[-9.853969109077887, 7.749454811240575]",0.13504,174.89639,0.99982,13812.43761,Non classé
M379T1066,0.82427,0.03221,0.99981,15876.61874,"[-0.25960539618249223, 0.3240222064026317]",0.93735,-0.26055,0.99981,14261.73181,"[-6.9368973792951, 6.41580100497999]",0.56718,54.29501,0.99981,12997.95786,Non classé
M381T706,0.91829,0.01526,0.99981,15859.75593,"[-0.2840949607915347, 0.31461720767105367]",0.48123,-2.55425,0.99981,14444.56376,"[-9.832854460197893, 4.724350281938315]",0.45835,90.04963,0.99981,13249.77250,Non classé
M381T1570,0.48726,0.08647,0.99981,16066.21345,"[-0.16321952363254597, 0.33615948254282024]",0.75435,0.59575,0.99981,14469.38815,"[-3.236169328573364, 4.427679300467471]",0.61842,22.89226,0.99981,13156.92084,Non classé
M381T1413,0.66402,0.04666,0.99981,15937.36159,"[-0.1692566922400311, 0.2625804304993033]",0.47612,-1.23376,0.99981,14520.01411,"[-4.708569360503686, 2.241058453974049]",0.22868,38.44622,0.99982,13670.66967,Non classé
M383T608,0.91353,0.01303,0.99981,15860.30566,"[-0.22847614345134826, 0.2545381525920556]",0.38546,-1.77533,0.99981,14550.08394,"[-5.873475393895739, 2.3228203389075697]",0.87574,8.92113,0.99981,13144.80629,Non classé
M385T1906,0.63282,0.04322,0.99981,15954.65394,"[-0.13855417734594905, 0.2249911084694855]",0.37945,0.58728,0.99981,14644.58556,"[-0.7511898743959068, 1.9257449649675418]",0.90571,-1.04825,0.99981,13226.18499,Non classé
M385T1216,0.96919,0.00418,0.99981,15855.83078,"[-0.2135501030544937, 0.2219064189949622]",0.95485,0.08364,0.99981,14241.86598,"[-2.8915222490967323, 3.058801911551727]",0.21588,37.05428,0.99981,13440.89626,Non classé
M385T1555,0.89022,0.01737,0.99981,15863.46089,"[-0.2358290066914659, 0.2705620651597691]",0.89176,0.33425,0.99981,14254.86730,"[-4.612124388483699, 5.28062173828939]",0.41060,56.37354,0.99981,13124.04509,Non classé
M385T1439,0.44118,0.10984,0.99981,16114.99598,"[-0.17601297637904967, 0.39569715611420797]",0.88813,-0.46313,0.99981,14481.41361,"[-7.093403094895513, 6.167136557176213]",0.08701,176.91111,0.99982,14231.78294,Non classé
M386T1907,0.77448,0.04443,0.99981,15890.88817,"[-0.26745197256307707, 0.3563055147947134]",0.29882,3.60893,0.99981,14712.73703,"[-3.3340088921447153, 10.551862410773566]",0.57501,-61.79721,0.99981,13403.92433,Non classé
M387T1441,0.65066,0.05326,0.99981,15944.51905,"[-0.18312034137864563, 0.28964550999204286]",0.92737,0.13223,0.99981,14323.58557,"[-2.7893444291658187, 3.0538052796285338]",0.30571,29.84620,0.99981,13330.29297,Non classé
M387T1915,0.69136,0.04754,0.99981,15923.80213,"[-0.19319411745728035, 0.28827247575981685]",0.21239,-1.44943,0.99981,14942.04385,"[-3.764881219242632, 0.8660285383179103]",0.00025,-67.41699,0.99987,19900.02107,Non classé
M389T1170,0.77267,-0.00562,0.99981,15891.47811,"[-0.044721635095020466, 0.03348896242979315]",0.04301,-0.13611,0.99983,16017.58226,"[-0.2677087535722694, -0.004519671109827567]",0.63325,0.36918,0.99983,14556.06914,Non classé
M389T2249,0.55731,0.10143,0.99981,16005.50156,"[-0.2456056303189723, 0.4484699426207518]",0.26426,-5.54990,0.99981,14888.64905,"[-15.475016704125489, 4.3752232510579265]",0.74708,-55.42408,0.99981,13481.72300,Non classé
M391T1384,0.70286,-0.05692,0.99981,15918.52441,"[-0.3569268518824967, 0.24308616768229557]",0.56098,-1.90638,0.99981,14433.67758,"[-8.494811164665705, 4.682042060983051]",0.46285,53.19112,0.99981,13235.59239,Non classé
M391T1170,0.94547,-0.00341,0.99981,15857.21534,"[-0.10373025166290685, 0.0969110965274216]",0.29639,-0.64059,0.99981,14686.07125,"[-1.8667089613540078, 0.5855225541912661]",0.22029,-11.28872,0.99982,13848.42236,Non classé
M391T1476,0.39782,0.12751,0.99981,16168.82105,"[-0.1745103274475645, 0.42952904857987545]",0.40403,-3.28388,0.99981,14809.34061,"[-11.171358324137643, 4.603595618752081]",0.70537,39.63383,0.99981,13425.05819,Non classé
M391T1242,0.37344,-0.11212,0.99981,16203.09397,"[-0.3642700050212868, 0.14002915216364897]",0.41507,-1.57519,0.99981,14827.33151,"[-5.449726601245372, 2.2993479012424505]",0.49892,30.10348,0.99982,13564.37733,Non classé
M392T1169,0.52362,-0.11779,0.99981,16032.87788,"[-0.4884433409326185, 0.2528676650619574]",0.14664,8.68944,0.99982,15280.06579,"[-3.1897528206016936, 20.568626420951773]",0.77808,-80.06595,0.99982,13826.30027,Non classé
M393T1542,0.27372,0.15745,0.99981,16384.24228,"[-0.1296919112307533, 0.44458947455093556]",0.01852,-16.17095,0.99984,17203.04133,"[-29.46572498516349, -2.8761734199706286]",0.81979,74.30782,0.99984,15553.90653,Non classé
M393T2376,0.86316,0.02465,0.99981,15868.09258,"[-0.2631468325704746, 0.3124493944919377]",0.81763,-0.85533,0.99981,14272.95814,"[-8.323024321520226, 6.612364275081005]",0.10018,165.15749,0.99982,13935.29181,Non classé
M395T1583,0.11406,-0.01877,0.99982,16977.88168,"[-0.04226221758060074, 0.004727805596282754]",0.06784,0.05607,0.99983,16749.98126,"[-0.004329202499196064, 0.11646342286665647]",0.07474,0.30326,0.99985,16579.41778,Non classé
M395T1394,0.96581,0.00467,0.99981,15855.98097,"[-0.21478425151066785, 0.22413221608967607]",0.26026,0.82277,0.99981,14758.33014,"[-0.6361139374015476, 2.2816622232787696]",0.67818,-3.83565,0.99981,13390.15923,Non classé
M395T2620,0.41368,-0.07982,0.99981,16148.13130,"[-0.27543353535612214, 0.11580002947900356]",0.98482,-0.01465,0.99981,14503.25131,"[-1.5654640192663132, 1.5361599940615507]",0.81096,1.79748,0.99981,13114.94527,Non classé
M395T2411,0.47594,0.07230,0.99981,16077.48391,"[-0.13111920701984353, 0.2757278717862573]",0.94776,-0.04370,0.99981,14441.39901,"[-1.387166469135017, 1.2997618800374735]",0.84364,1.41941,0.99981,13052.08521,Non classé
M396T1583,0.05911,-0.14505,0.99982,17480.50664,"[-0.2959660230079145, 0.005872874288931712]",0.20613,1.05000,0.99983,16422.79168,"[-0.603974937348237, 2.703979849016374]",0.96876,-0.54780,0.99983,14826.79063,Non classé
M396T2621,0.92259,-0.01390,0.99981,15859.28570,"[-0.3016574862456901, 0.2738667088178405]",0.60853,-1.62787,0.99981,14349.33461,"[-8.017443955942545, 4.761701108544534]",0.64138,39.35390,0.99981,13035.98297,Non classé
M397T1393,0.84193,-0.02878,0.99981,15872.46921,"[-0.31911634611882145, 0.2615617517451506]",0.51327,1.23514,0.99981,14428.20334,"[-2.558573470913514, 5.0288437275629985]",0.88828,5.51819,0.99981,13032.91496,Non classé
M397T1583,0.07930,-0.06805,0.99982,17250.81543,"[-0.14445573188185556, 0.008359762773849214]",0.07013,0.47843,0.99984,16993.06231,"[-0.0414218490143371, 0.9982832493149288]",0.36140,2.75140,0.99984,15715.89382,Non classé
M397T647,0.93356,0.01045,0.99981,15858.20241,"[-0.2417863099796112, 0.2626842023004797]",0.79550,-0.63488,0.99981,14269.68829,"[-5.5661345804949285, 4.296377715641743]",0.11127,89.84541,0.99982,13864.97980,Non classé
M397T2483,0.66572,0.05704,0.99981,15936.47436,"[-0.20835184828184422, 0.32243956805169643]",0.66918,1.14998,0.99981,14386.80821,"[-4.263873190089236, 6.5638347074143555]",0.25723,73.51916,0.99981,13480.44331,Non classé
M399T1169,0.84054,-0.00801,0.99981,15872.77862,"[-0.0881391001792541, 0.07211391255289391]",0.96396,0.01742,0.99981,14256.62132,"[-0.7591127558409206, 0.7939594360811421]",0.10099,-6.32305,0.99982,13914.20488,Non classé
M399T1241,0.35294,-0.08987,0.99981,16234.49693,"[-0.2834429565665282, 0.10369680585817684]",0.85462,0.15444,0.99981,14594.46734,"[-1.5428273934415158, 1.8517136689787348]",0.18688,20.65593,0.99982,13857.93949,Non classé
M400T1170,0.97140,0.00610,0.99981,15855.74131,"[-0.3363517094927994, 0.34855373709074405]",0.52015,-4.49740,0.99981,14407.39618,"[-18.541008997630378, 9.546217761324735]",0.28367,-247.54153,0.99981,13447.33845,Non classé
M400T1582,0.23847,-0.09260,0.99981,16470.49813,"[-0.24919923068879082, 0.06399392011999341]",0.73983,0.32168,0.99981,14838.65855,"[-1.627772798137963, 2.2711337080123517]",0.63383,-9.81454,0.99981,13484.41416,Non classé
M400T609,0.50941,-0.12495,0.99981,16045.40845,"[-0.5049831275674864, 0.25507791572249683]",0.32507,4.18022,0.99981,14809.40422,"[-4.316979644018097, 12.677413128370297]",0.35082,-214.38958,0.99982,13711.24157,Non classé
M401T1057,0.90316,-0.01813,0.99981,15861.61572,"[-0.3179858762828089, 0.28172504005732674]",0.41249,2.06317,0.99981,14517.87229,"[-2.983395977404788, 7.1097457010036305]",0.02418,168.72164,0.99984,15186.07539,Recyclé
M403T1541,0.00465,0.18693,0.99984,19745.68335,"[0.06121612198385851, 0.3126451636016405]",0.00519,1.39418,0.99987,22098.01148,"[0.44409944303245386, 2.3442609839659587]",0.70365,2.40084,0.99988,20033.44388,"Produit,Transitoire"
M403T1146,0.00010,0.37465,0.99987,23963.27917,"[0.20011608255468696, 0.5491750914267471]",0.25540,1.56912,0.99988,22320.75508,"[-1.1843918419859465, 4.322623744240443]",0.46469,24.11860,0.99988,20465.35288,Produit
M403T2424,0.68485,-0.04792,0.99981,15926.90300,"[-0.2852589513312933, 0.18942533670188655]",0.79935,-0.27385,0.99981,14330.47319,"[-2.442669380683685, 1.8949747237448618]",0.00028,-51.84708,0.99987,18959.99484,Non classé
M404T1541,0.41017,0.12411,0.99981,16152.61189,"[-0.1777687583470669, 0.42599827387010564]",0.00523,-17.06335,0.99985,18070.20974,"[-28.702477607581418, -5.424224365780017]",0.67478,95.03806,0.99985,16396.85161,Non classé
M404T1143,0.74127,0.05214,0.99981,15902.61350,"[-0.2654362027976219, 0.3697159029489757]",0.37980,-4.84623,0.99981,14596.34777,"[-15.899579392380602, 6.207120384153782]",0.08896,338.99566,0.99983,14329.90070,Non classé
M405T1582,0.01437,-0.04812,0.99984,18683.90231,"[-0.08606764591097352, -0.010167124700205768]",0.01946,-0.09519,0.99986,19570.01778,"[-0.17411495148012263, -0.016266574188819452]",0.00044,0.20574,0.99990,25268.91464,"Substrat,Recyclé"
M405T1394,0.91694,0.00581,0.99981,15859.90860,"[-0.10638580548141185, 0.11801511389771657]",0.13291,0.28739,0.99982,15179.79824,"[-0.09169401937064803, 0.66647403295797]",0.56391,-0.57298,0.99982,13836.89756,Non classé
M405T919,0.68598,-0.04131,0.99981,15926.35874,"[-0.2466862050383219, 0.16407352088387178]",0.35131,-1.21067,0.99981,14658.29732,"[-3.8108282446140476, 1.3894933451476459]",0.51671,-18.34672,0.99981,13395.46002,Non classé
M405T2641,0.27107,-0.11260,0.99981,16390.23240,"[-0.3168108197562066, 0.09160089651155034]",0.37252,-0.82165,0.99982,15054.03934,"[-2.6670020951340723, 1.0237036268756858]",0.77687,3.57529,0.99982,13622.12976,Non classé
M405T1200,0.65770,-0.03446,0.99981,15940.70341,"[-0.1907474321435192, 0.12183569530187137]",0.61436,0.84224,0.99981,14419.56659,"[-2.5184356024731325, 4.2029223620724565]",0.00457,-74.96718,0.99985,16434.69032,Non classé
M406T1583,0.20678,-0.14077,0.99981,16562.91089,"[-0.3627339056589365, 0.08119478789538007]",0.49168,0.67531,0.99982,15075.11099,"[-1.2960467721510223, 2.6466623955156297]",0.02263,20.27871,0.99984,15821.76602,Recyclé
M406T1394,0.96981,-0.00514,0.99981,15855.80505,"[-0.2787272493851793, 0.26843792629810287]",0.91800,0.27916,0.99981,14244.81014,"[-5.181182669850834, 5.739493909713339]",0.09111,96.24979,0.99982,13969.21377,Non classé
M407T1170,0.03483,0.18869,0.99983,17912.68077,"[0.014193464044811782, 0.3631870999825877]",0.35032,1.13543,0.99983,16488.12408,"[-1.2980660309159298, 3.568926886854779]",0.84104,5.21410,0.99983,14902.47968,Produit
M407T1582,0.93548,0.01140,0.99981,15858.03035,"[-0.2719327652308729, 0.294728324920376]",0.69542,-1.17672,0.99981,14304.18778,"[-7.2237180877503135, 4.870285216203287]",0.16621,112.86202,0.99982,13651.28256,Non classé
M407T3075,0.47916,-0.09619,0.99981,16074.23601,"[-0.3688098246996727, 0.17643158642467416]",0.57587,1.59824,0.99981,14564.58208,"[-4.143059288428106, 7.339530376558472]",0.01413,168.00709,0.99984,15655.82962,Recyclé
M407T1409,0.94862,-0.00091,0.99981,15856.98660,"[-0.029434940150564564, 0.02760856069055449]",0.00879,-0.03563,0.99984,17279.32768,"[-0.061701104061696724, -0.009549052463398086]",0.77962,-0.00996,0.99984,15634.83697,Non classé
M407T999,0.00005,0.13257,0.99988,24994.77555,"[0.07440110049484061, 0.190738265381867]",0.74365,-0.05456,0.99988,22516.26064,"[-0.39032833952974694, 0.2812084128614984]",0.01179,-3.31396,0.99990,24428.70133,Produit
M407T2031,0.38526,-0.11189,0.99981,16186.07405,"[-0.3699246306106706, 0.14613684160676688]",0.22905,-1.39732,0.99982,15141.89091,"[-3.7133244491084483, 0.918689177338277]",0.10191,-31.30469,0.99983,14771.99337,Non classé
M407T1808,0.92478,-0.00581,0.99981,15859.05628,"[-0.12955036256733127, 0.11793859711915596]",0.00202,-1.18997,0.99985,18627.64522,"[-1.9150418049889728, -0.46490145880174705]",0.68589,2.32026,0.99985,16896.54476,Non classé
M408T1078,0.93323,0.01201,0.99981,15858.23241,"[-0.2764464205234813, 0.3004635912229356]",0.88267,0.54431,0.99981,14251.47857,"[-6.882870458598896, 7.9714946716548045]",0.01306,306.07656,0.99984,15381.04599,Recyclé
M408T1410,0.54064,-0.02996,0.99981,16018.65249,"[-0.12825659477667117, 0.06833579308623051]",0.01102,-0.41854,0.99984,17258.80213,"[-0.7352124563424078, -0.10187056438656922]",0.03870,3.14198,0.99986,17635.52396,Recyclé
M409T2720,0.48767,-0.05540,0.99981,16065.81797,"[-0.21553755754906895, 0.10472975131374124]",0.08836,1.07052,0.99982,15659.09617,"[-0.16900589741942929, 2.310050666572383]",0.02300,17.02676,0.99985,16420.98856,Recyclé
M409T1441,0.02238,-0.19999,0.99983,18290.83723,"[-0.36997258427650653, -0.030005848654084788]",0.09764,1.56055,0.99984,17747.50563,"[-0.30048312536415667, 3.421578548049237]",0.82012,-3.12638,0.99984,16046.08585,Substrat
M411T1171,0.25130,-0.01045,0.99981,16437.33679,"[-0.028605171614220132, 0.007714476749296262]",0.80404,0.00403,0.99981,14788.47291,"[-0.028669861909674584, 0.03673020814300099]",0.81258,-0.01237,0.99981,13372.47943,Non classé
M411T1477,0.42600,0.13568,0.99981,16132.88590,"[-0.205848383014909, 0.477201788586801]",0.59717,-2.81208,0.99981,14603.86353,"[-13.50799481844297, 7.883843031703421]",0.26437,194.61917,0.99982,13668.80095,Non classé
M411T1243,0.03058,-0.26130,0.99983,18022.28073,"[-0.4967637334030851, -0.025845505835023402]",0.77488,0.29158,0.99983,16223.67270,"[-1.7605921740791899, 2.3437586963567534]",0.55135,-9.13494,0.99983,14797.82798,Substrat
M413T1172,0.13722,-0.03438,0.99982,16844.32402,"[-0.08024541495282919, 0.011476282475918774]",0.29663,0.10211,0.99982,15599.80017,"[-0.09343308565375277, 0.2976612026109856]",0.83559,-0.17725,0.99982,14100.74828,Non classé
M413T1477,0.45291,0.13088,0.99981,16101.82267,"[-0.21869612766965052, 0.480448827322845]",0.33120,-6.36062,0.99981,14851.33581,"[-19.456996620699638, 6.735747083549992]",0.07663,582.30249,0.99983,14682.83580,Non classé
M415T1542,0.70618,-0.05234,0.99981,15917.04407,"[-0.33147435054584, 0.22679815910108975]",0.68924,1.28854,0.99981,14360.10404,"[-5.193927540828205, 7.771009951417134]",0.51431,67.19695,0.99981,13124.79412,Non classé
M415T1859,0.80643,0.03363,0.99981,15881.28923,"[-0.24243992217543792, 0.3096925510600275]",0.83583,-0.65687,0.99981,14280.71195,"[-7.038971120428291, 5.725221925746295]",0.50935,66.71525,0.99981,13056.05420,Non classé
M415T1700,0.91478,-0.01642,0.99981,15860.15834,"[-0.3252367384031838, 0.29239390132994325]",0.99673,0.01549,0.99981,14244.47329,"[-7.588084067893868, 7.619054878654276]",0.51641,81.98429,0.99981,13017.51064,Non classé
M416T1170,0.54296,-0.01294,0.99981,16016.77426,"[-0.0556217482350027, 0.029750461995933612]",0.27929,-0.08036,0.99981,14867.38209,"[-0.2287376683638226, 0.06801018647422186]",0.43413,0.43493,0.99982,13662.06992,Non classé
M419T1442,0.61709,-0.04482,0.99981,15964.15102,"[-0.22491344340582087, 0.13527868879212468]",0.73009,-0.23667,0.99981,14386.02571,"[-1.6170821731737437, 1.143752074555339]",0.25789,8.40258,0.99981,13478.32079,Non classé
M420T1442,0.74155,-0.04335,0.99981,15902.50465,"[-0.3077184926458108, 0.2210109996410577]",0.48227,1.83142,0.99981,14482.53556,"[-3.399941541419576, 7.062787646511659]",0.01889,168.53227,0.99984,15339.00841,Recyclé
M421T1170,0.62091,0.00645,0.99981,15961.79581,"[-0.019742472937808238, 0.03263515240567911]",0.59688,-0.01637,0.99981,14449.16499,"[-0.07856477996791361, 0.045833649709982216]",0.23003,-0.12121,0.99982,13600.65458,Non classé
