Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M385T1555,0.68047,1.89461,0.91238,12.77957,"[-7.443167959525672, 11.232379945747267]",0.73631,22.83834,0.91277,11.82869,"[-115.08238977063262, 160.75907163705915]",0.57614,-1037.88143,0.91387,11.05310,Non classé
M385T1439,0.45272,4.09401,0.91367,12.98947,"[-6.931192230695597, 15.119211236452113]",0.06261,167.65475,0.92464,13.87076,"[-9.485758963218984, 344.7952580677492]",0.84012,-533.38452,0.92477,12.80452,Non classé
M386T1907,0.46621,4.51795,0.91357,12.97183,"[-8.024171417320556, 17.060078255778635]",0.37455,91.47738,0.91620,12.35893,"[-116.63614053387374, 299.59090864947314]",0.14210,-4536.64810,0.92325,12.53094,Non classé
M387T1441,0.05428,7.05382,0.92332,14.77729,"[-0.13897455610521714, 14.246606560523958]",0.94196,2.79394,0.92333,13.61435,"[-75.32636399134329, 80.91425327896734]",0.04976,-1333.51962,0.93448,14.85588,Non classé
M387T1915,0.00285,11.48282,0.93697,18.24327,"[4.304486474062645, 18.661145390128247]",0.90643,3.58030,0.93700,16.81351,"[-58.42197277483963, 65.58256880795624]",0.00577,-1301.94811,0.95383,21.52223,Produit
M389T1170,0.18336,0.75381,0.91751,13.65136,"[-0.37887780982230224, 1.8864878423763711]",0.02176,-4.33999,0.93289,15.71511,"[-7.99453289737164, -0.6854554144885463]",0.29417,-28.89350,0.93584,15.19399,Non classé
M389T2249,0.81407,1.35543,0.91200,12.71931,"[-10.35515862541394, 13.066017819352373]",0.09915,218.26599,0.92090,13.16067,"[-44.082246541085, 480.6142357202015]",0.41074,4326.38466,0.92305,12.49591,Non classé
M391T1384,0.33165,5.91068,0.91490,13.19398,"[-6.3573096492102055, 18.178670630851094]",0.62568,47.83361,0.91569,12.27742,"[-151.33207474137473, 246.99929420324875]",0.09631,-3275.14197,0.92468,12.78911,Non classé
M391T1170,0.22584,1.81695,0.91657,13.48213,"[-1.1908445486408201, 4.824744644099547]",0.17523,22.73129,0.92236,13.43042,"[-10.796174456462886, 56.258763528158745]",0.18792,-300.13604,0.92767,13.35939,Non classé
M391T1476,0.73549,-2.32398,0.91220,12.75029,"[-16.29379131791377, 11.645836641044886]",0.18156,144.98507,0.91813,12.67735,"[-72.11433718628368, 362.0844790845131]",0.09687,4685.19795,0.92684,13.19625,Non classé
M391T1242,0.05519,-9.60208,0.92324,14.76043,"[-19.433132019799473, 0.228967480587011]",0.00211,-164.93028,0.94700,20.19808,"[-264.22687039104073, -65.63368819531291]",0.06679,-1915.21141,0.95379,21.49976,Non classé
M392T1169,0.46820,4.12157,0.91355,12.96931,"[-7.371667776707786, 15.614799277049428]",0.86684,29.76199,0.91365,11.96039,"[-331.5042028442221, 391.0281845853595]",0.28792,-8311.82616,0.91754,11.59008,Non classé
M393T1542,0.02918,-11.02698,0.92630,15.42531,"[-20.849264581493188, -1.204699612479411]",0.73518,60.77645,0.92663,14.27713,"[-304.6239204144682, 426.1768138749835]",0.31118,9148.53482,0.92964,13.76283,Substrat
M393T2376,0.95924,-0.31517,0.91183,12.69161,"[-12.850961564925287, 12.220622342500368]",0.20484,151.22413,0.91721,12.52415,"[-87.79726990367246, 390.2455387452454]",0.59477,1385.44585,0.91816,11.68681,Non classé
M395T1583,0.18885,0.41856,0.91738,13.62691,"[-0.21853679133312082, 1.055666637634047]",0.00381,-1.94370,0.94049,17.86511,"[-3.2010477084706466, -0.6863522239824877]",0.00772,11.70637,0.95545,22.33878,Recyclé
M395T1394,0.00002,9.52356,0.95488,25.96995,"[5.673699245318328, 13.373429638760577]",0.00982,46.84108,0.96525,31.40163,"[12.286694978940197, 81.39545703248461]",0.96113,-9.05409,0.96526,28.93870,"Produit,Transitoire"
M395T2620,0.06135,5.80761,0.92273,14.65477,"[-0.2963033338927419, 11.91153231631959]",0.43307,-24.56923,0.92457,13.85519,"[-87.99181638107412, 38.85336515091075]",0.00100,-622.22884,0.95150,20.43503,Non classé
M395T2411,0.02091,7.16663,0.92789,15.79214,"[1.1722974201640124, 13.160959305522086]",0.00996,54.27176,0.94442,19.20759,"[14.150782568272327, 94.392730281983]",0.07841,308.46606,0.95102,20.22393,"Produit,Transitoire"
M396T1583,0.36241,1.80211,0.91454,13.13268,"[-2.189003176016289, 5.793230979896978]",0.24782,-29.85973,0.91889,12.80745,"[-81.77728670227748, 22.057819956801076]",0.73322,204.74191,0.91928,11.86277,Non classé
M396T2621,0.22073,-7.66917,0.91667,13.50031,"[-20.22152776983645, 4.883185464238901]",0.08072,-274.25967,0.92606,14.15812,"[-584.4783826188457, 35.959034905617386]",0.00038,-7508.45776,0.95580,22.52492,Non classé
M397T1393,0.00359,11.84446,0.93595,17.93421,"[4.224980540295575, 19.463930282903476]",0.00062,169.83597,0.95953,26.80035,"[80.13219324577334, 259.53975417769203]",0.85633,207.65862,0.95958,24.73029,"Produit,Transitoire"
M397T1583,0.31991,1.00406,0.91505,13.21951,"[-1.0290397678714154, 3.037164422821255]",0.07054,-13.40018,0.92527,13.99658,"[-28.006203087277562, 1.2058483898019912]",0.22374,130.88424,0.92965,13.76535,Non classé
M397T647,0.44330,3.78032,0.91375,13.00228,"[-6.188920049194143, 13.749567957035511]",0.02918,156.80260,0.92842,14.66284,"[17.18373266549611, 296.42146807374274]",0.97547,-44.59432,0.92843,13.51199,Transitoire
M397T2483,0.13298,7.27179,0.91902,13.92732,"[-2.3594584449352975, 16.90303217724555]",0.06784,128.02644,0.92894,14.77760,"[-10.085178766227301, 266.1380607741737]",0.86672,269.71837,0.92902,13.63404,Non classé
M399T1169,0.63982,-0.60992,0.91254,12.80570,"[-3.254130868908728, 2.0342938025064115]",0.08976,19.45701,0.92188,13.33938,"[-3.236408011383727, 42.15043121561396]",0.66554,-48.65131,0.92247,12.39396,Non classé
M399T1241,0.06532,-6.39637,0.92242,14.59279,"[-13.227707822322662, 0.43496822657868606]",0.19387,-30.90185,0.92739,14.43825,"[-78.5286186036113, 16.72491378041927]",0.11952,877.64145,0.93423,14.79564,Non classé
M400T1170,0.56243,-3.17029,0.91293,12.86753,"[-14.261733869229536, 7.921154302687588]",0.63430,97.41721,0.91370,11.96791,"[-318.5898076697057, 513.4242328920614]",0.84230,-1311.25611,0.91384,11.04764,Non classé
M400T1582,0.22362,2.45452,0.91661,13.48997,"[-1.5887665293671582, 6.497798135243871]",0.05322,-52.70230,0.92797,14.56405,"[-106.19281182260227, 0.7882151172145768]",0.09538,-1155.83906,0.93570,15.15818,Non classé
M400T609,0.21385,9.61160,0.91681,13.52565,"[-5.879588783815009, 25.10278187130823]",0.08222,353.60391,0.92610,14.16646,"[-48.459619104740455, 755.667436440757]",0.71251,-2241.53608,0.92651,13.13235,Non classé
M401T1057,0.31245,4.97681,0.91515,13.23640,"[-4.94356689965801, 14.897187862282976]",0.61028,35.25651,0.91601,12.32837,"[-105.21483428154536, 175.72786009749072]",0.33368,-1952.19654,0.91915,11.84236,Non classé
M403T1541,0.00022,-5.73329,0.94723,22.03086,"[-8.496768631616092, -2.969809585198383]",0.22723,-18.55917,0.95016,21.55285,"[-49.40464120733277, 12.286310382167201]",0.07050,276.38949,0.95639,22.84478,Substrat
M403T1146,0.06434,-5.61359,0.92250,14.60772,"[-11.585525731488442, 0.3583405899105818]",0.93963,3.61266,0.92251,13.45838,"[-93.49785764108243, 100.72317895008196]",0.90424,-131.05028,0.92256,12.40950,Non classé
M403T2424,0.00713,9.46607,0.93289,17.05992,"[2.7951597399361328, 16.136979460887684]",0.46885,20.72789,0.93426,16.06389,"[-37.23216366577521, 78.68794642446298]",0.08952,-628.93916,0.94155,16.78022,Produit
M404T1541,0.05325,-11.39865,0.92341,14.79649,"[-22.968760419913483, 0.1714696571666714]",0.82051,39.78808,0.92356,13.65880,"[-317.0489623911634, 396.6251203539729]",0.08042,10581.63791,0.93252,14.39612,Non classé
M404T1143,0.64606,-3.09056,0.91252,12.80142,"[-16.74436478165463, 10.563244532500867]",0.10188,284.10549,0.92123,13.22046,"[-60.27682649446558, 628.4877973000673]",0.05790,9435.32643,0.93198,14.27225,Non classé
M405T1582,0.00035,1.68076,0.94559,21.32874,"[0.8383426520784244, 2.523173332092172]",0.00119,-2.61020,0.96396,30.23248,"[-4.084258728522849, -1.1361440381973211]",0.03297,2.64918,0.97006,33.74954,"Produit,Recyclé"
M405T1394,0.00000,5.60923,0.96155,30.68870,"[3.661515808609105, 7.556952741225958]",0.08392,7.70876,0.96580,31.91946,"[-1.1077643743394976, 16.52528638170555]",0.77592,5.48758,0.96591,29.51382,Produit
M405T919,0.17781,5.40720,0.91766,13.67703,"[-2.611422964148863, 13.425817497040855]",0.15202,74.14789,0.92402,13.74777,"[-29.130238166989145, 177.42600989841003]",0.48149,586.01202,0.92554,12.94824,Non classé
M405T2641,0.05575,7.18562,0.92319,14.75029,"[-0.18943658765999594, 14.56068379950162]",0.01097,-65.85691,0.94039,17.83382,"[-115.27479581693186, -16.439032507568662]",0.27148,-337.26433,0.94326,17.31732,Non classé
M405T1200,0.37679,2.22408,0.91438,13.10649,"[-2.85412028935309, 7.302275366622026]",0.60141,25.39665,0.91529,12.21434,"[-73.31845307430505, 124.11175829189806]",0.28456,-861.98433,0.91916,11.84345,Non classé
M406T1583,0.00025,10.69006,0.94683,21.85651,"[5.488616628690365, 15.89151143421283]",0.57211,18.37090,0.94750,20.39966,"[-47.624937664853036, 84.36674028401973]",0.00193,650.84400,0.96453,28.32609,"Produit,Recyclé"
M406T1394,0.15073,7.32279,0.91843,13.81771,"[-2.8364890600738626, 17.482059949156273]",0.00445,209.74092,0.94059,17.89705,"[71.30823797058619, 348.1735930698608]",0.73738,571.58178,0.94086,16.57231,Transitoire
M407T1170,0.35438,2.49154,0.91463,13.14797,"[-2.9334950475435484, 7.916567247518596]",0.47568,25.60566,0.91631,12.37729,"[-47.117037395634924, 98.32835433952806]",0.45151,595.58795,0.91823,11.69663,Non classé
M407T1582,0.91912,-0.54526,0.91185,12.69565,"[-11.461004372832884, 10.370485447416884]",0.61452,45.12322,0.91272,11.82207,"[-136.8286462324262, 227.0750776006816]",0.72071,809.72969,0.91318,10.95615,Non classé
M407T3075,0.84424,0.94162,0.91195,12.71052,"[-8.797912573696186, 10.681159421097027]",0.67814,31.74741,0.91254,11.79458,"[-123.7319853700862, 187.2267960010958]",0.37213,2030.91580,0.91534,11.26189,Non classé
M407T1409,0.00000,-1.32792,0.97241,43.26143,"[-1.6817160422206905, -0.9741199874188575]",0.62537,0.10101,0.97267,40.23269,"[-0.319193837294393, 0.5212163260111062]",0.01333,-1.44247,0.97871,47.89199,Substrat
M407T999,0.00209,-2.57983,0.93829,18.65935,"[-4.135346513454816, -1.024305922788771]",0.35928,5.15310,0.94029,17.80063,"[-6.196931296584345, 16.503139925107362]",0.81530,-13.16692,0.94042,16.44171,Substrat
M407T2031,0.03974,9.95289,0.92482,15.09707,"[0.5021351561026517, 19.403640642447378]",0.61123,15.79809,0.92558,14.05893,"[-47.315652144315884, 78.91182850535091]",0.01765,-1141.75372,0.94085,16.56854,Produit
M407T1808,0.00002,-6.54872,0.95548,26.33729,"[-9.160146078502454, -3.9372977932373727]",0.68481,3.20804,0.95576,24.42370,"[-12.85604350959921, 19.272114197333835]",0.82520,27.44569,0.95585,22.55273,Substrat
M408T1078,0.72662,-1.99437,0.91222,12.75457,"[-13.57732532681656, 9.588584202820677]",0.22180,128.81098,0.91721,12.52432,"[-82.70891612982564, 340.3308801916432]",0.21105,4271.91453,0.92233,12.37011,Non classé
M408T1410,0.00000,-5.21587,0.96708,36.05342,"[-6.805519087874107, -3.626222182640027]",0.45494,2.09511,0.96779,33.96859,"[-3.582199758240368, 7.7724193835636886]",0.72474,-10.74146,0.96796,31.46525,Substrat
M409T2720,0.09243,3.97602,0.92075,14.25911,"[-0.7001959427436217, 8.652243833589768]",0.87484,2.67022,0.92083,13.14788,"[-31.83341650728265, 37.17386200984025]",0.54561,134.74974,0.92200,12.31300,Non classé
M409T1441,0.24835,2.61754,0.91614,13.40780,"[-1.934461623324883, 7.169541345853836]",0.71927,10.36913,0.91657,12.41832,"[-48.287662912403206, 69.02591809243152]",0.37372,-379.05643,0.91922,11.85285,Non classé
M411T1171,0.22237,0.31540,0.91664,13.49442,"[-0.20271124348650915, 0.8335036534126178]",0.02440,-1.04809,0.93165,15.40795,"[-1.9496170286205454, -0.14655670100195506]",0.66534,0.56772,0.93217,14.31483,Non classé
M411T1477,0.58405,2.98521,0.91281,12.84851,"[-8.068538798234098, 14.03896810370761]",0.37079,144.88536,0.91551,12.24833,"[-182.1126833048827, 471.8834012927491]",0.70556,2169.95382,0.91600,11.35855,Non classé
M411T1243,0.21090,-6.71184,0.91687,13.53681,"[-17.457919599711712, 4.034240788493036]",0.00014,-104.08292,0.95297,22.90406,"[-151.98097277492028, -56.18487397649954]",0.60239,-177.62299,0.95348,21.35215,Non classé
M413T1172,0.69346,0.25765,0.91233,12.77206,"[-1.0692636240424327, 1.584570444110322]",0.99369,0.02163,0.91233,11.76431,"[-5.544376987771672, 5.587638670714664]",0.06842,47.69072,0.92344,12.56434,Non classé
M413T1477,0.30869,-7.19176,0.91520,13.24512,"[-21.414248599721176, 7.03072081182735]",0.35168,198.52792,0.91803,12.66114,"[-231.7700417558068, 628.8258817496943]",0.30176,10587.67741,0.92152,12.23212,Non classé
M415T1542,0.94672,-0.31240,0.91183,12.69258,"[-9.81570251023544, 9.190905392226416]",0.44195,75.32701,0.91385,11.99175,"[-122.96715994826559, 273.6211730461806]",0.25305,3459.29756,0.91833,11.71215,Non classé
M415T1859,0.39993,3.97089,0.91414,13.06729,"[-5.555464453337034, 13.497245129126032]",0.12158,143.70100,0.92184,13.33338,"[-40.85877743140347, 328.26077180858]",0.42675,-2150.54793,0.92383,12.63437,Non classé
M415T1700,0.99751,0.01924,0.91182,12.69024,"[-12.509455018435686, 12.547933307718077]",0.49452,89.03761,0.91342,11.92563,"[-175.10286872491943, 353.1780809378341]",0.09617,-5917.55325,0.92266,12.42754,Non classé
M416T1170,0.46177,0.47310,0.91360,12.97755,"[-0.827114558417487, 1.7733126301613027]",0.79687,-0.54028,0.91383,11.98759,"[-4.8107820197938, 3.7302275031012933]",0.53247,-13.26215,0.91519,11.24001,Non classé
M419T1442,0.00332,6.80928,0.93630,18.03937,"[2.47217834399323, 11.146385590108933]",0.00421,-41.20504,0.95379,23.33143,"[-68.20759680893734, -14.202491729706576]",0.03427,269.99509,0.96151,26.02065,"Produit,Recyclé"
M420T1442,0.69379,2.06618,0.91233,12.77187,"[-8.586695840958798, 12.719059823477524]",0.17508,105.69851,0.91843,12.72803,"[-50.14446191025014, 261.5414732411594]",0.70732,772.27213,0.91890,11.80223,Non classé
M421T1170,0.00931,1.18200,0.93167,16.73334,"[0.3160349464235631, 2.047964530485784]",0.76538,0.26027,0.93191,15.47086,"[-1.5137434346774976, 2.0342832638357953]",0.09752,-5.49623,0.93912,16.06940,Produit
M421T1476,0.66564,-1.63562,0.91244,12.78864,"[-9.316609209189728, 6.045364847571807]",0.94715,-6.71686,0.91245,11.78178,"[-213.00556588590086, 199.57185455492322]",0.44532,-2966.54948,0.91451,11.14283,Non classé
M421T1243,0.03184,-6.26649,0.92588,15.33155,"[-11.946570123078411, -0.5864040304477314]",0.00441,-48.52390,0.94605,19.82475,"[-80.51360878036986, -16.534182806327987]",0.13680,-405.32368,0.95071,20.09319,Substrat
M421T1583,0.01154,6.11397,0.93068,16.47632,"[1.485166891076756, 10.742774455772167]",0.54096,-24.52596,0.93169,15.41697,"[-105.90041364707457, 56.84848663329765]",0.00042,2514.64002,0.95884,24.26878,"Produit,Recyclé"
M422T1170,0.07377,4.65341,0.92184,14.47416,"[-0.4790296561452907, 9.785855988553532]",0.66193,-21.92907,0.92242,13.44089,"[-123.84296731749697, 79.98482456357749]",0.43429,-897.21676,0.92433,12.72460,Non classé
M422T1582,0.27781,0.27450,0.91565,13.32258,"[-0.23401129215160388, 0.7830016933222276]",0.00301,-1.51601,0.94026,17.79286,"[-2.4681386082500048, -0.5638898022924168]",0.00100,6.75002,0.96157,26.06631,Recyclé
M422T1394,0.00123,8.25182,0.94051,19.40264,"[3.5598932948519, 12.943744046223394]",0.00062,75.04535,0.96239,28.92414,"[35.378106370411395, 114.71259456689228]",0.40474,180.91209,0.96344,27.44857,"Produit,Transitoire"
M423T1581,0.38584,1.22341,0.91428,13.09074,"[-1.6243680133166387, 4.0711794900834155]",0.18457,-19.20589,0.92000,13.00015,"[-48.170227227675205, 9.758456685325491]",0.87104,35.12275,0.92009,11.99331,Non classé
M423T1172,0.72672,1.19226,0.91222,12.75452,"[-5.734908430143305, 8.119429510535788]",0.61613,-23.73720,0.91308,11.87566,"[-119.89365750970262, 72.41926130083232]",0.19011,-911.99202,0.91896,11.81275,Non classé
M423T616,0.33886,4.76046,0.91481,13.17891,"[-5.271316736691441, 14.792231846639494]",0.45741,56.22597,0.91663,12.42946,"[-96.98117185106736, 209.43310470765618]",0.74092,703.42216,0.91701,11.50930,Non classé
M423T1407,0.39181,-4.22618,0.91422,13.08065,"[-14.189971426223638, 5.737616422197396]",0.05314,146.63551,0.92592,14.12903,"[-2.140256686731476, 295.4112678407953]",0.18973,2519.01422,0.93094,14.04163,Non classé
M423T2401,0.43784,3.51754,0.91380,13.00992,"[-5.647149710871954, 12.682228332848986]",0.06372,123.23375,0.92467,13.87523,"[-7.559987318707428, 254.02747757269054]",0.44033,1100.14710,0.92647,13.12575,Non classé
M425T1541,0.00934,-9.90965,0.93166,16.72988,"[-17.172836575908907, -2.6464665100515496]",0.10246,-178.24511,0.93844,17.23260,"[-394.69494102560617, 38.20472609339015]",0.59538,1281.24765,0.93914,16.07525,Substrat
M425T1410,0.00000,-1.32741,0.96983,39.44869,"[-1.7054347587739715, -0.9493924726590327]",0.90933,-0.02857,0.96984,36.35505,"[-0.5393261942685164, 0.48217989171760567]",0.01268,-1.89827,0.97659,43.46335,Substrat
M425T999,0.00463,-2.64826,0.93483,17.60535,"[-4.407932989527508, -0.8885773400329842]",0.14807,10.21312,0.93996,17.69880,"[-3.8697435353384826, 24.295986553223145]",0.26448,128.28911,0.94294,17.21330,Substrat
M425T1583,0.12198,6.99082,0.91943,14.00435,"[-1.9928038582927874, 15.974450819164485]",0.01749,156.70973,0.93542,16.37471,"[29.781690259031294, 283.63777592648]",0.32273,-1301.28093,0.93795,15.74552,Transitoire
M426T1410,0.00000,-5.63963,0.96236,31.38207,"[-7.561232581361379, -3.718017943375715]",0.58840,-2.56663,0.96279,29.25273,"[-12.194777217600409, 7.06152671912035]",0.44991,-45.69140,0.96365,27.61551,Substrat
M427T1574,0.00280,8.44619,0.93703,18.26400,"[3.1759924315941417, 13.716393766420047]",0.00124,-87.31702,0.95816,25.88661,"[-136.85686058197192, -37.77718555110213]",0.09023,-392.72491,0.96278,26.94690,Produit
M427T1421,0.62449,-1.16225,0.91261,12.81662,"[-5.978282398532522, 3.6537762441781743]",0.28624,-8.49206,0.91642,12.39512,"[-24.524326829482327, 7.540202252196179]",0.56168,-28.33749,0.91756,11.59427,Non classé
M428T1574,0.43094,4.70297,0.91386,13.01978,"[-7.365678883714494, 16.77162507286937]",0.05804,229.18958,0.92517,13.97686,"[-8.401901986679064, 466.7810619453919]",0.81126,1228.70869,0.92535,12.91175,Non classé
M428T1422,0.92725,-0.38850,0.91185,12.69461,"[-9.037601445319504, 8.26059549621653]",0.52494,42.69680,0.91323,11.89777,"[-93.4913902363503, 178.88499006036557]",0.80031,-490.66621,0.91346,10.99488,Non classé
M429T2961,0.00744,6.97417,0.93269,17.00644,"[2.0289946150390303, 11.919350539275744]",0.75500,-3.48361,0.93295,15.72879,"[-26.189623479309333, 19.22240499073321]",0.83692,22.21592,0.93306,14.52056,Produit
M429T3070,0.10602,10.38649,0.92009,14.13171,"[-2.3575003665514025, 23.130479602877536]",0.43001,152.81631,0.92202,13.36634,"[-239.0111506950927, 544.6437767654439]",0.96473,-308.43933,0.92203,12.31781,Non classé
M430T2961,0.55107,3.94022,0.91299,12.87811,"[-9.451151135640705, 17.331596211931867]",0.02926,303.66515,0.92778,14.52230,"[33.139594287854436, 574.1907089801816]",0.94987,512.67427,0.92779,13.38425,Transitoire
M431T1215,0.00621,9.20051,0.93351,17.23087,"[2.839971655288882, 15.561046124895778]",0.20836,44.96997,0.93751,16.95965,"[-26.67982740009265, 116.61976398637569]",0.24366,-750.35305,0.94088,16.57858,Produit
M431T1463,0.01194,12.84435,0.93052,16.43660,"[3.068659731425507, 22.620035478485313]",0.05605,112.62710,0.93978,17.64269,"[-3.1287033607969477, 228.38289840489225]",0.16207,-1857.74663,0.94440,17.69360,Produit
M433T1172,0.16734,0.83542,0.91794,13.72813,"[-0.3725806121879657, 2.0434140865934496]",0.00452,-7.17230,0.94017,17.76372,"[-11.915397993328565, -2.4291943122164446]",0.19283,29.23676,0.94417,17.61623,Non classé
M433T2450,0.44616,3.80293,0.91373,12.99835,"[-6.289674219492643, 13.895534759628934]",0.63677,41.86072,0.91448,12.08777,"[-138.22039713876651, 221.94183459264596]",0.05454,-4542.10513,0.92645,13.12097,Non classé
M433T2855,0.00043,7.03672,0.94475,20.98437,"[3.4373625559766263, 10.636083553221699]",0.59935,-6.51160,0.94534,19.55117,"[-31.67825880459358, 18.65506145169883]",0.09404,179.99803,0.95125,20.32557,Produit
M433T2734,0.02912,7.24325,0.92631,15.42751,"[0.7939188081206874, 13.692584482513098]",0.75430,12.25783,0.92659,14.26923,"[-67.40250297881646, 91.91816390771326]",0.18439,-721.10291,0.93169,14.20642,Produit
M434T1542,0.37217,-3.98218,0.91443,13.11475,"[-12.985749110254838, 5.021388328633423]",0.58363,85.66455,0.91543,12.23644,"[-231.60007244436065, 402.9291696938601]",0.41894,3834.82301,0.91765,11.60833,Non classé
M434T1145,0.78109,1.46095,0.91207,12.73085,"[-9.218429198786884, 12.14032673062608]",0.15041,206.45244,0.91892,12.81209,"[-79.93546498208133, 492.8403451543364]",0.13117,11409.79592,0.92612,13.05773,Non classé
M434T2855,0.03089,12.97929,0.92603,15.36401,"[1.2862051044670508, 24.672371887126648]",0.12477,152.14866,0.93256,15.63068,"[-45.010886605416516, 349.30821565324607]",0.42459,2627.39562,0.93429,14.81037,Produit
M434T2734,0.32172,7.55620,0.91503,13.21549,"[-7.802629187611386, 22.915035472947594]",0.01321,278.41078,0.93320,15.79299,"[63.26618880094742, 493.5553659087603]",0.47284,2808.97600,0.93459,14.88424,Transitoire
M435T3019,0.24069,0.24374,0.91628,13.43211,"[-0.17313014481584038, 0.6606036272050437]",0.00115,0.36094,0.94468,19.30425,"[0.15786625152789815, 0.5640112985897796]",0.01083,-0.31125,0.95755,23.49848,Transitoire
M436T3019,0.31406,0.99712,0.91513,13.23269,"[-0.9972431342746084, 2.9914845684427105]",0.00485,7.67430,0.93781,17.04723,"[2.552139451210187, 12.796467243430744]",0.08828,-23.88118,0.94476,17.81671,Transitoire
M437T1171,0.09916,2.53758,0.92041,14.19349,"[-0.5113253080191291, 5.586481775949906]",0.42161,-12.07366,0.92240,13.43779,"[-42.467668152854756, 18.320354806898898]",0.22280,230.72367,0.92697,13.22186,Non classé
M437T3018,0.90649,0.59706,0.91186,12.69748,"[-9.735021936965186, 10.929141476656856]",0.55348,39.74871,0.91307,11.87338,"[-96.34922707459337, 175.8466419662205]",0.12834,-2213.33853,0.92090,12.12668,Non classé
M437T1477,0.20012,7.90932,0.91711,13.57935,"[-4.447302983827681, 20.26594011410105]",0.01584,306.16875,0.93402,16.00295,"[62.359589680420044, 549.9779188694458]",0.45483,3094.87418,0.93551,15.11031,Transitoire
M437T1583,0.01609,10.34026,0.92913,16.08906,"[2.077836822561043, 18.60269019426306]",0.00229,292.97844,0.95077,21.83293,"[114.86808735082647, 471.08879731680736]",0.88964,-400.10797,0.95081,20.13512,"Produit,Transitoire"
M437T1241,0.00294,-12.22044,0.93683,18.19951,"[-19.890158878713137, -4.550712570417743]",0.00012,-83.56370,0.96451,30.72471,"[-121.70061350549022, -45.42678933750252]",0.13167,-515.55561,0.96766,31.16423,Substrat
M437T1655,0.04613,2.98382,0.92410,14.94260,"[0.054996821467323986, 5.912637899836126]",0.74576,-1.92408,0.92441,13.82507,"[-13.99307736599799, 10.144910277466792]",0.22529,-50.82006,0.92882,13.59157,Produit
M437T1762,0.00124,5.28257,0.94049,19.39729,"[2.277740437347472, 8.287392765280394]",0.46225,-4.38772,0.94174,18.27357,"[-16.474676847586267, 7.699240839965729]",0.03960,-99.64927,0.95099,20.21064,Produit
M438T1171,0.39986,0.11959,0.91414,13.06740,"[-0.16727160522840545, 0.40645335773898217]",0.08646,-0.34105,0.92349,13.64421,"[-0.7344763830114072, 0.052378267229322706]",0.39356,0.32546,0.92573,12.98324,Non classé
M438T1476,0.95441,0.37300,0.91183,12.69195,"[-12.889665017272018, 13.635660989030148]",0.68304,121.44555,0.91240,11.77458,"[-483.0847306679894, 725.9758371980151]",0.21365,16363.55831,0.91776,11.62457,Non classé
M438T1242,0.01566,-4.80196,0.92925,16.12028,"[-8.621484230570822, -0.9824416646953797]",0.02898,-19.83513,0.94132,18.13238,"[-37.47266551264113, -2.197597808327526]",0.50840,-61.33575,0.94235,17.02815,Substrat
M439T2407,0.00012,2.22805,0.94939,23.02071,"[1.2068635558280072, 3.249237963064072]",0.00000,-2.35215,0.98698,85.71715,"[-2.9100637690879516, -1.79423274518871]",0.17758,-0.98469,0.98791,85.14731,Produit
M439T2485,0.00972,2.56436,0.93147,16.68166,"[0.6735179610313033, 4.455201463656035]",0.06959,-9.67361,0.93977,17.63803,"[-20.179863799750088, 0.832637805517507]",0.00285,84.87025,0.95811,23.82225,"Produit,Recyclé"
M440T2407,0.02831,4.74846,0.92645,15.45838,"[0.5441126227260593, 8.952807008321514]",0.00055,-41.50802,0.95395,23.41585,"[-63.16199728868, -19.854049190367544]",0.00043,-389.26085,0.97222,36.45197,Produit
M441T2483,0.00000,0.11811,0.96364,32.52871,"[0.07904903754447701, 0.1571790115501042]",0.00000,-0.00619,0.98531,75.83623,"[-0.008247282533339426, -0.004137145341830377]",0.00202,0.00042,0.99004,103.56913,"Produit,Recyclé"
M441T2412,0.20249,1.41256,0.91706,13.56976,"[-0.8062616973943575, 3.631384181110394]",0.09623,-3.77387,0.92559,14.06056,"[-8.268453309952417, 0.7207175093660778]",0.62998,-2.38070,0.92629,13.08965,Non classé
M442T2482,0.00001,0.50399,0.95965,29.18510,"[0.32118698485701946, 0.686798999226603]",0.00000,-0.12560,0.98428,70.79093,"[-0.16604060641664858, -0.08515781714725662]",0.00932,0.03334,0.98807,86.27383,"Produit,Recyclé"
M442T2412,0.33521,4.11850,0.91485,13.18649,"[-4.4939798600868555, 12.730986591879798]",0.87659,-5.52784,0.91493,12.15857,"[-77.97811296175776, 66.92243303286786]",0.02160,-1030.88571,0.93141,14.14525,Non classé
M443T2482,0.00000,2.44136,0.96374,32.62300,"[1.635814281697002, 3.246895747626882]",0.00126,-2.96091,0.97588,45.74453,"[-4.643226919952726, -1.2786022771425203]",0.00531,5.88978,0.98244,58.26398,"Produit,Recyclé"
M443T1172,0.24228,1.94678,0.91625,13.42697,"[-1.3944063127501045, 5.287965301528493]",0.31454,-16.61330,0.91951,12.91357,"[-49.91075867841718, 16.684158666486194]",0.22338,281.34029,0.92423,12.70652,Non classé
