Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M109T1167,0.43954,0.12450,0.99982,15044.16255,"[-0.1985343107264742, 0.44752618798937494]",0.74934,1.43740,0.99982,13621.78751,"[-7.623789280079031, 10.498598061755697]",0.96061,-6.75124,0.99982,12351.32007,Non classé
M109T1541,0.53402,0.09170,0.99981,14955.12008,"[-0.20448337471071248, 0.3878906945406127]",0.21522,-6.54172,0.99982,14115.81305,"[-17.063376198889898, 3.9799363869169877]",0.91690,19.85555,0.99982,12802.49687,Non classé
M111T1582,0.33222,-0.18482,0.99982,15190.11778,"[-0.5661901705841105, 0.19654237454539414]",0.87846,-1.08312,0.99982,13722.60057,"[-15.356846770710323, 13.190597987277282]",0.48572,-273.65856,0.99982,12623.64752,Non classé
M116T2326,0.85164,-0.03091,0.99981,14807.65314,"[-0.36372177705459396, 0.30189558369397407]",0.79686,-1.08510,0.99981,13393.72166,"[-9.577880909347714, 7.407681820641885]",0.13193,169.70796,0.99983,12994.88052,Non classé
M119T1583,0.09434,-0.25043,0.99983,16006.52454,"[-0.5460046851914298, 0.04515318694562259]",0.97331,-0.04944,0.99983,14450.80349,"[-3.028300608212073, 2.929416802620446]",0.61115,12.42513,0.99983,13203.56025,Non classé
M119T1393,0.80983,-0.03803,0.99981,14817.22120,"[-0.3562310570242871, 0.28016236977872594]",0.70308,1.56882,0.99981,13433.11444,"[-6.718547247112484, 9.856192535971145]",0.07735,211.59970,0.99983,13368.02291,Non classé
M123T2886,0.36048,-0.18117,0.99982,15145.68614,"[-0.5778417244052665, 0.21550708039147604]",0.44910,-2.01455,0.99982,13902.15782,"[-7.35711357783864, 3.328012101533724]",0.10855,65.58016,0.99983,13611.74074,Non classé
M123T3018,0.70381,-0.08076,0.99981,14853.42465,"[-0.5081466250212123, 0.34663276303967444]",0.73236,1.84525,0.99981,13454.87908,"[-9.021496856164433, 12.711987232689054]",0.00773,405.75145,0.99985,15076.39698,Recyclé
M123T2482,0.90543,0.01582,0.99981,14798.95177,"[-0.2523690353353429, 0.2840131876137861]",0.67546,1.08863,0.99981,13428.22190,"[-4.145866725145794, 6.323124993756238]",0.22978,86.57394,0.99982,12710.52887,Non classé
M125T2483,0.04496,-0.07807,0.99983,16566.79417,"[-0.1542936177221864, -0.001853851692039582]",0.48217,0.06845,0.99984,15171.81972,"[-0.12715658511632114, 0.26405174494874795]",0.27315,0.52989,0.99984,14257.82835,Substrat
M127T1169,0.02303,0.28118,0.99984,17110.21865,"[0.0410134081432004, 0.5213564862863916]",0.63028,1.58649,0.99984,15550.80935,"[-5.0460982889003265, 8.2190745368507]",0.23210,113.64697,0.99985,14713.37846,Produit
M131T579,0.65243,-0.07012,0.99981,14877.84484,"[-0.38321600478729095, 0.24298458602982848]",0.63277,1.88861,0.99982,13520.57971,"[-6.065005068923639, 9.842217094910325]",0.05678,236.35803,0.99983,13661.12696,Non classé
M133T1170,0.39540,0.15164,0.99982,15097.14137,"[-0.20589991617465347, 0.5091717997255896]",0.40535,4.37299,0.99982,13905.67276,"[-6.167087405419794, 14.913071898668692]",0.37051,129.28932,0.99982,12913.28124,Non classé
M135T1170,0.05895,0.26750,0.99983,16356.51403,"[-0.010656204768994926, 0.5456498208923675]",0.19609,-5.40243,0.99984,15499.21288,"[-13.724276803706129, 2.9194191071659654]",0.19462,171.15245,0.99985,14776.32253,Non classé
M135T1242,0.07253,-0.12253,0.99983,16199.76548,"[-0.2568621459604183, 0.011792920510108329]",0.42844,0.34900,0.99983,14893.03974,"[-0.5353403843218785, 1.233335227187895]",0.59980,2.25881,0.99983,13614.44886,Non classé
M137T512,0.66479,-0.06619,0.99981,14871.51899,"[-0.3734353518998361, 0.24105901508185656]",0.52283,2.08203,0.99982,13585.52287,"[-4.466281197085352, 8.630335296763796]",0.02047,259.64475,0.99984,14459.26721,Recyclé
M137T2483,0.29542,-0.13475,0.99982,15256.38756,"[-0.39213565374841425, 0.12264003265731033]",0.23096,2.26249,0.99983,14358.07580,"[-1.5051461605243972, 6.030130514780723]",0.58040,31.52878,0.99983,13137.28556,Non classé
M137T1541,0.47089,0.09685,0.99982,15011.32088,"[-0.1726850545248249, 0.3663773690155681]",0.75210,-2.18512,0.99982,13591.14027,"[-16.118666922865334, 11.748428519839724]",0.03434,347.92101,0.99984,14084.67383,Recyclé
M145T2483,0.69595,-0.05249,0.99981,14856.84990,"[-0.32270778860229427, 0.2177319843107493]",0.81226,0.48147,0.99981,13434.38384,"[-3.6029344039224993, 4.565865479664043]",0.30837,44.41090,0.99982,12563.71651,Non classé
M145T1200,0.66473,-0.07227,0.99981,14871.55331,"[-0.40769707686657763, 0.26314955283184893]",0.97580,0.11004,0.99981,13426.06606,"[-7.200862244063044, 7.420939891607743]",0.31275,61.14723,0.99982,12548.95634,Non classé
M155T1582,0.83393,-0.03410,0.99981,14811.39932,"[-0.3615529699660634, 0.2933552308141117]",0.90492,0.49894,0.99981,13376.93323,"[-7.9199954642607295, 8.917873201266481]",0.12736,203.17638,0.99983,12999.80510,Non classé
M159T2482,0.82537,0.02581,0.99981,14813.36962,"[-0.20972593833935319, 0.26134958015444865]",0.50075,1.68205,0.99982,13550.08006,"[-3.336966895575687, 6.701062034474541]",0.45188,37.26702,0.99982,12494.72717,Non classé
M161T546,0.25615,-0.17749,0.99982,15340.27867,"[-0.489461782188271, 0.13447549148300825]",0.33684,-2.53355,0.99982,14224.14317,"[-7.815364403732067, 2.7482621017424176]",0.04834,64.70995,0.99984,14487.85846,Recyclé
M161T1169,0.01325,0.30168,0.99984,17583.67333,"[0.06687703756196664, 0.5364846501355168]",0.66228,-1.29490,0.99984,15962.16949,"[-7.262629312658943, 4.6728345281487815]",0.20882,-75.27583,0.99985,15171.10132,Produit
M161T2482,0.25123,-0.15963,0.99982,15351.95270,"[-0.4372626178009699, 0.1179977369270126]",0.57331,1.24268,0.99982,13987.41501,"[-3.194718171446657, 5.680078818624579]",0.39603,60.00993,0.99983,12957.57948,Non classé
M163T1583,0.46246,-0.12228,0.99982,15019.79841,"[-0.45618556285459455, 0.21161878150403268]",0.17516,-3.92849,0.99983,14301.61840,"[-9.691497623182299, 1.8345095485444762]",0.33018,55.72118,0.99983,13339.06399,Non classé
M163T1397,0.66158,-0.06472,0.99981,14873.13668,"[-0.36207864679314034, 0.23264681518424363]",0.66712,1.60667,0.99981,13499.33020,"[-5.912965868736322, 9.126307553474504]",0.07447,177.05000,0.99983,13458.73990,Non classé
M164T1542,0.74789,0.04707,0.99981,14836.18640,"[-0.24768215032356178, 0.34183175179644376]",0.06571,-8.68503,0.99983,14775.36185,"[-17.965287672040713, 0.5952294451033957]",0.85358,-30.59413,0.99983,13409.95626,Non classé
M167T2886,0.30045,-0.03913,0.99982,15246.69583,"[-0.11466946982770551, 0.03640860321810521]",0.34996,0.08610,0.99982,14117.38965,"[-0.09840746643329526, 0.27060922084433225]",0.81205,-0.08472,0.99982,12821.39010,Non classé
M167T3019,0.15809,-0.08572,0.99982,15647.07223,"[-0.2063208258695321, 0.03488278453477617]",0.04815,0.83158,0.99984,15818.49809,"[0.007159968539896644, 1.6559943048064538]",0.03226,-8.44573,0.99986,16445.15733,Transitoire
M168T2886,0.53738,-0.09591,0.99981,14952.45593,"[-0.4082759592650509, 0.21644891577721714]",0.40114,2.47480,0.99982,13777.40691,"[-3.436367320770106, 8.385967004918985]",0.34046,64.06234,0.99982,12835.00266,Non classé
M168T3018,0.58923,0.09079,0.99981,14915.06904,"[-0.24715994715759498, 0.428733904907551]",0.53828,-2.88793,0.99982,13613.63482,"[-12.320821129092085, 6.544957582105834]",0.22253,193.43334,0.99982,12903.64393,Non classé
M169T2482,0.00450,-0.09181,0.99985,18568.55129,"[-0.1532383816346834, -0.030374627939461114]",0.48942,0.03614,0.99985,16997.06087,"[-0.0688862863538705, 0.14117177520458413]",0.14722,0.21773,0.99986,16407.97910,Substrat
M170T2482,0.71238,-0.04759,0.99981,14849.81546,"[-0.3073548909175353, 0.21216912112917707]",0.95981,-0.12724,0.99981,13407.07040,"[-5.216560324137624, 4.9620708414620855]",0.46048,56.52874,0.99982,12355.02654,Non classé
M172T1073,0.91799,-0.01659,0.99981,14797.48661,"[-0.34098961697414354, 0.30781927260363795]",0.59265,-2.43413,0.99981,13470.13831,"[-11.586087366203467, 6.717824557532731]",0.15861,227.21398,0.99983,12959.39084,Non classé
M173T1583,0.03487,-0.06488,0.99983,16769.20400,"[-0.12488369821204615, -0.0048718489078613605]",0.85138,0.01864,0.99984,15154.27713,"[-0.1818604650596782, 0.21914396967544023]",0.00174,0.67158,0.99988,18407.71049,"Substrat,Recyclé"
M173T1394,0.65721,0.04277,0.99981,14875.36367,"[-0.15107180031938433, 0.23660925290810858]",0.57162,0.29210,0.99982,13554.28508,"[-0.7463442623556003, 1.3305354778284386]",0.96901,-0.23997,0.99982,12289.77227,Non classé
M173T1170,0.73862,-0.06002,0.99981,14839.54369,"[-0.42202995124817577, 0.30198270767175894]",0.59876,-2.76763,0.99981,13504.76361,"[-13.34837987738992, 7.813118570703242]",0.36730,-144.56058,0.99982,12545.03665,Non classé
M173T1240,0.06903,-0.17977,0.99983,16236.84442,"[-0.37429451736105757, 0.014754307360136915]",0.65957,0.44281,0.99983,14740.94337,"[-1.5805834502687497, 2.466210025531949]",0.62854,-8.27544,0.99983,13458.82951,Non classé
M174T1583,0.33900,-0.18154,0.99982,15178.99354,"[-0.5614931352094911, 0.19841153626208452]",0.53513,3.42047,0.99982,13856.90147,"[-7.665291486295478, 14.506233392819288]",0.50480,-160.15369,0.99982,12731.54015,Non classé
M175T972,0.69695,0.06139,0.99981,14856.40607,"[-0.25578138202882417, 0.37856908565444924]",0.09076,3.07393,0.99983,14571.60871,"[-0.5137804253312352, 6.661643099990323]",0.15826,-61.65944,0.99984,14020.49065,Non classé
M179T1169,0.39275,0.10555,0.99982,15100.61052,"[-0.14191715997403784, 0.3530216295199411]",0.86226,0.73370,0.99982,13644.39675,"[-7.788194860676706, 9.255593029856593]",0.59939,-65.13922,0.99982,12473.23816,Non classé
M179T1240,0.07354,-0.14565,0.99983,16189.47805,"[-0.30590860645532325, 0.01460483148280503]",0.75232,0.16470,0.99983,14657.75544,"[-0.8865002112033604, 1.2158991669993995]",0.57559,3.13228,0.99983,13414.62217,Non classé
M186T1722,0.82361,-0.03477,0.99981,14813.78910,"[-0.3488283899419722, 0.279287678006237]",0.96560,0.18139,0.99981,13374.28082,"[-8.295570743164157, 8.658358096718084]",0.04740,285.61489,0.99983,13635.64841,Recyclé
M187T2869,0.92194,0.00790,0.99981,14797.07026,"[-0.15452694304648218, 0.170333595251553]",0.84126,0.10787,0.99981,13374.00757,"[-0.9774566787841079, 1.1931968147595666]",0.37259,3.79034,0.99982,12416.98828,Non classé
M187T2483,0.76670,-0.04375,0.99981,14829.79864,"[-0.34053587887384007, 0.2530407111553107]",0.59043,1.59091,0.99981,13500.90444,"[-4.3547197416052645, 7.536536739141105]",0.65388,41.21586,0.99982,12314.50713,Non classé
M190T2330,0.70548,-0.05840,0.99981,14852.71459,"[-0.36928690260481695, 0.2524924322659215]",0.89193,0.47044,0.99981,13415.87661,"[-6.508397105357872, 7.449274988123101]",0.04564,196.22183,0.99983,13704.15042,Recyclé
M191T1476,0.00655,0.13728,0.99985,18216.41009,"[0.04081213731020167, 0.2337569350085374]",0.90870,0.05170,0.99985,16451.64052,"[-0.8570112177086441, 0.9604211727428603]",0.80949,1.44431,0.99985,14942.05638,Produit
M191T1169,0.03888,0.00739,0.99983,16681.87740,"[0.0003988898488666926, 0.014387576394729838]",0.09613,0.00408,0.99985,16318.33891,"[-0.0007646083743429654, 0.00893156821631811]",0.26238,-0.00259,0.99985,15360.59799,Produit
M191T1578,0.96276,-0.00369,0.99981,14793.97642,"[-0.162866075504481, 0.15548649675646486]",0.82495,0.05507,0.99981,13374.62596,"[-0.4466342205164201, 0.5567772897904705]",0.87367,-0.29537,0.99981,12135.48263,Non classé
M192T1169,0.02960,0.11780,0.99984,16902.32245,"[0.012339908960227255, 0.22325671191385216]",0.61014,-0.27105,0.99984,15374.46444,"[-1.3405639210102371, 0.798464372538011]",0.32874,-6.63405,0.99984,14342.12461,Produit
M193T2482,0.76602,-0.03179,0.99981,14830.01791,"[-0.2468129115814089, 0.18323368202887652]",0.02589,3.99325,0.99984,15459.51574,"[0.5091440321859739, 7.477358772595066]",0.02702,-79.02018,0.99986,16218.94196,Transitoire
M193T1169,0.36314,0.13140,0.99982,15141.74887,"[-0.1579241799431697, 0.4207206177889163]",0.74366,-0.88871,0.99982,13712.07261,"[-6.362437525786788, 4.5850232580080075]",0.67263,34.81797,0.99982,12498.71904,Non classé
M200T2624,0.98874,-0.00223,0.99981,14793.15108,"[-0.31978330483658884, 0.31533254053395493]",0.71592,-1.59125,0.99981,13406.29469,"[-10.39652734222255, 7.214035592533117]",0.18435,181.68456,0.99982,12811.55337,Non classé
M201T1169,0.51483,0.14867,0.99982,14970.92630,"[-0.30966936498285413, 0.6070035010198405]",0.58508,4.37931,0.99982,13632.71266,"[-11.753471394485814, 20.512083816630764]",0.69307,-155.50358,0.99982,12417.94302,Non classé
M201T1241,0.29731,-0.14293,0.99982,15252.72976,"[-0.417022152858138, 0.13116831148775004]",0.62662,-1.58335,0.99982,13864.61747,"[-8.132440101089346, 4.9657334965360995]",0.90107,11.52258,0.99982,12576.38732,Non classé
M203T2482,0.64766,-0.03656,0.99981,14880.36558,"[-0.19744140564206034, 0.12432222709757698]",0.92837,-0.07755,0.99981,13436.81025,"[-1.8164551653901966, 1.6613512891757405]",0.45707,9.23776,0.99982,12385.51791,Non classé
M203T1541,0.04993,0.17011,0.99983,16484.58067,"[5.130980218798209e-05, 0.3401651316068081]",0.73196,0.45535,0.99983,14932.61041,"[-2.2219953210904975, 3.1326966830207197]",0.65572,-12.95249,0.99983,13619.47306,Produit
M203T2326,0.33717,-0.18258,0.99982,15181.97361,"[-0.5632509806695739, 0.19808414059833435]",0.54971,2.28756,0.99982,13848.85553,"[-5.400642648360628, 9.975762970965388]",0.03852,196.30989,0.99984,14268.15784,Recyclé
M203T1145,0.05586,0.25195,0.99983,16397.75935,"[-0.006647902299849684, 0.5105379726854531]",0.97726,0.13640,0.99983,14803.88131,"[-9.51022506506805, 9.78302309117048]",0.66415,66.70467,0.99983,13497.93819,Non classé
M205T2482,0.61493,-0.05488,0.99981,14898.90176,"[-0.27419867322780817, 0.1644453646122746]",0.59496,0.97577,0.99982,13561.05715,"[-2.716086680919063, 4.66762147618465]",0.03416,94.01086,0.99984,14057.30693,Recyclé
M205T1543,0.15292,0.16244,0.99982,15669.35027,"[-0.06317833629947245, 0.38804980585932913]",0.58163,-2.90933,0.99982,14270.98767,"[-13.528645435694617, 7.70998738461569]",0.26167,119.77225,0.99983,13434.91965,Non classé
M209T2869,0.75407,-0.04645,0.99981,14834.02480,"[-0.34487844277163615, 0.25197648537895423]",0.52459,1.72834,0.99982,13549.91858,"[-3.7307704891780427, 7.187452879222678]",0.63250,38.57947,0.99982,12369.41722,Non classé
M214T3075,0.62842,-0.07326,0.99981,14890.99618,"[-0.37761773376282043, 0.2311073781928779]",0.74168,-1.38436,0.99981,13485.66824,"[-9.843048019398426, 7.0743333088493205]",0.15730,213.25916,0.99983,12979.18081,Non classé
M216T1376,0.83601,-0.03380,0.99981,14810.93681,"[-0.3626038569436952, 0.29499528734552577]",0.82235,-1.05472,0.99981,13390.53739,"[-10.520177342562523, 8.410732020911592]",0.11659,240.20513,0.99983,13066.79738,Non classé
M218T603,0.32917,-0.15671,0.99982,15195.23140,"[-0.4780183193618527, 0.16458866856839693]",0.16574,4.91892,0.99983,14503.45834,"[-2.135384006944494, 11.973232040034677]",0.92147,16.38066,0.99983,13153.61815,Non classé
M221T1541,0.66632,0.05789,0.99981,14870.75699,"[-0.21216301119098702, 0.32794927072462154]",0.04100,-8.13860,0.99984,15152.39096,"[-15.924980200231527, -0.3522217215565506]",0.70480,-36.69414,0.99984,13797.15506,Non classé
M223T1215,0.40102,-0.10191,0.99982,15089.91286,"[-0.34511921155664177, 0.14129215353517283]",0.25681,1.83653,0.99982,14140.17202,"[-1.397699126755061, 5.070749881045323]",0.17739,58.12307,0.99983,13535.94575,Non classé
M227T486,0.29652,-0.15044,0.99982,15254.24233,"[-0.43846952543007817, 0.13758969987785769]",0.36711,2.39461,0.99982,14099.75323,"[-2.9256872068268978, 7.71490021078461]",0.03644,170.46637,0.99984,14567.68695,Recyclé
M227T2483,0.42276,-0.08501,0.99982,15063.31774,"[-0.29763664360112707, 0.12761002685140818]",0.97097,0.05653,0.99982,13599.35074,"[-3.0740792872213016, 3.187139635809442]",0.12126,33.59688,0.99983,13246.19344,Non classé
M229T3112,0.64888,-0.03624,0.99981,14879.71807,"[-0.19633560311094952, 0.12384622139214538]",0.44371,-0.59257,0.99982,13663.46962,"[-2.145390387198656, 0.9602487378122786]",0.55197,5.81495,0.99982,12519.74850,Non classé
M231T3109,0.30250,-0.14964,0.99982,15242.80034,"[-0.4397659885842216, 0.14048173281263449]",0.19904,3.38280,0.99983,14434.73827,"[-1.863260169546506, 8.628853771696214]",0.23252,103.71109,0.99983,13656.37590,Non classé
M235T2079,0.12440,-0.17832,0.99982,15810.37871,"[-0.40819002396065174, 0.0515488777478981]",0.20599,2.27185,0.99983,14950.53998,"[-1.3073014491556467, 5.851010098584373]",0.10835,-51.18476,0.99985,14639.50523,Non classé
M235T1457,0.87935,-0.02445,0.99981,14802.67409,"[-0.34875335712293243, 0.29985984423358936]",0.74457,1.20216,0.99981,13404.70909,"[-6.229507716919269, 8.633836384694707]",0.53039,85.61507,0.99982,12297.26732,Non classé
M245T2326,0.07708,-0.07469,0.99983,16154.50957,"[-0.15791002438055063, 0.00853758887767439]",0.79229,-0.03241,0.99983,14613.27750,"[-0.2804011089535938, 0.21557235211063627]",0.73044,0.26488,0.99983,13296.40780,Non classé
M245T2482,0.08679,-0.08860,0.99983,16067.09919,"[-0.19066230345352175, 0.013459013983253096]",0.60506,0.10585,0.99983,14617.90223,"[-0.30593393580052686, 0.5176401313223296]",0.11774,1.82263,0.99984,14257.92617,Non classé
M245T1541,0.00051,0.12837,0.99987,20778.00412,"[0.0601459179932983, 0.1965958833770621]",0.00519,0.38699,0.99989,23523.94600,"[0.12352326533798191, 0.6504649293882587]",0.16976,1.25666,0.99990,22562.82292,"Produit,Transitoire"
M245T1410,0.71578,-0.03034,0.99981,14848.42078,"[-0.19801939320584894, 0.13733620047466677]",0.00427,-2.00101,0.99985,16983.11681,"[-3.330144305679254, -0.671880715353425]",0.10141,19.25052,0.99986,16681.98172,Non classé
M245T1144,0.00018,0.23726,0.99987,21935.50764,"[0.12183446962673407, 0.35269170323579113]",0.97128,0.02198,0.99987,19803.63266,"[-1.2087087477699436, 1.2526666302774825]",0.01380,-26.03050,0.99989,21517.45548,Produit
M246T2326,0.23891,-0.27589,0.99982,15382.50718,"[-0.7431042402447057, 0.1913298426499077]",0.46117,3.53759,0.99982,14107.32103,"[-6.100556650003776, 13.175735908431884]",0.01008,468.20053,0.99985,15584.79241,Recyclé
M246T2483,0.63017,-0.05347,0.99981,14889.99648,"[-0.27675776257947715, 0.1698229851402896]",0.65221,0.97508,0.99982,13521.74381,"[-3.3793646285088537, 5.32952994168602]",0.84276,-10.03799,0.99982,12274.12335,Non classé
M246T1541,0.49805,0.09308,0.99982,14985.62911,"[-0.18271034557614785, 0.3688705464000166]",0.01732,-12.62557,0.99984,15941.89022,"[-22.88463332760499, -2.366506161510994]",0.41240,136.01515,0.99985,14746.79998,Non classé
M249T2327,0.62792,-0.07174,0.99981,14891.28106,"[-0.36936501224874224, 0.2258887559676413]",0.90843,0.28595,0.99981,13448.67451,"[-4.724515638785472, 5.2964156923009424]",0.16386,90.13676,0.99982,12919.74659,Non classé
M252T898,0.97459,-0.00487,0.99981,14793.49088,"[-0.31258735820634054, 0.30285405655259257]",0.75314,0.97073,0.99981,13393.58246,"[-5.246255653011906, 7.187711275801749]",0.16536,102.51733,0.99982,12861.56944,Non classé
M253T1870,0.66416,-0.05142,0.99981,14871.83833,"[-0.2896325641373744, 0.18679117091897107]",0.54077,1.13255,0.99982,13572.35536,"[-2.5896432541151206, 4.854737575166791]",0.14793,71.00619,0.99983,13099.12513,Non classé
M253T2482,0.28241,-0.09197,0.99982,15282.49697,"[-0.2628848854839515, 0.07895262079679091]",0.12750,1.58306,0.99983,14757.51314,"[-0.4756246953929053, 3.641750760896801]",0.01553,48.01193,0.99986,15935.13045,Recyclé
M254T1721,0.85878,-0.02879,0.99981,14806.26759,"[-0.35456161351935656, 0.2969884149341322]",0.72747,-1.56296,0.99981,13413.90873,"[-10.595190496248568, 7.469269656965386]",0.07681,273.09703,0.99983,13353.44016,Non classé
M255T1410,0.54642,0.07974,0.99981,14945.44473,"[-0.18586360271190971, 0.3453490404003535]",0.07195,-7.72759,0.99983,14819.96935,"[-16.18208868477191, 0.7269143490184113]",0.88064,18.35884,0.99983,13445.81979,Non classé
M265T1303,0.60563,-0.09548,0.99981,14904.58093,"[-0.46722708118460515, 0.27627021411254665]",0.44059,3.30119,0.99982,13689.51319,"[-5.28990752092046, 11.89228383922359]",0.13230,240.91925,0.99983,13280.14510,Non classé
M267T2325,0.38230,-0.18247,0.99982,15114.60189,"[-0.6008658132455187, 0.23592429808044013]",0.14416,8.12009,0.99983,14515.37556,"[-2.914414220486588, 19.154600122403377]",0.37365,199.94420,0.99983,13475.26157,Non classé
M269T2484,0.67364,-0.06499,0.99981,14867.17301,"[-0.3753945224318428, 0.2454148876688268]",0.63425,1.08091,0.99981,13510.10220,"[-3.4912374728049897, 5.653062679672665]",0.03796,121.79354,0.99984,13929.55738,Recyclé
M271T2483,0.95694,0.00303,0.99981,14794.28330,"[-0.11012204200212615, 0.11618985443906636]",0.57412,-0.15764,0.99981,13478.78772,"[-0.7217428799223042, 0.40646613594244974]",0.01166,4.19178,0.99985,14776.09197,Recyclé
M272T2482,0.46793,-0.09380,0.99982,15014.26962,"[-0.3531070423951417, 0.16550737206493205]",0.62630,-1.28148,0.99982,13648.03441,"[-6.576974307782606, 4.01401908248566]",0.89968,10.41898,0.99982,12380.09004,Non classé
M273T2886,0.27659,-0.00866,0.99982,15294.69663,"[-0.024559142362385277, 0.007238100993064472]",0.59321,0.00262,0.99982,13922.40357,"[-0.007245671379601446, 0.012485759849414756]",0.16492,0.00634,0.99983,13370.98326,Non classé
M273T3019,0.41045,-0.00739,0.99982,15078.11997,"[-0.025397009801527887, 0.01061091542647576]",0.34109,0.01055,0.99982,13974.55233,"[-0.011645741378798306, 0.03275488597368747]",0.30181,-0.02527,0.99983,13080.00424,Non classé
M274T2886,0.30906,-0.05990,0.99982,15230.60318,"[-0.17764856885166713, 0.0578433266969922]",0.31354,0.23572,0.99982,14160.69033,"[-0.23226995466154304, 0.703716556494973]",0.34779,1.55302,0.99983,13181.36233,Non classé
M274T3019,0.32048,-0.07570,0.99982,15210.14267,"[-0.22809146030027844, 0.07669960627991218]",0.02346,1.34657,0.99984,15934.34060,"[0.19283257522970532, 2.5003141656653205]",0.10707,-10.49869,0.99985,15611.56382,Transitoire
M275T2886,0.80723,-0.03846,0.99981,14817.89917,"[-0.3557667979194954, 0.2788528735900653]",0.69303,0.91272,0.99981,13437.83004,"[-3.742664789143303, 5.568111891471085]",0.03497,93.98319,0.99984,13912.79083,Recyclé
M275T3019,0.95259,-0.00943,0.99981,14794.54108,"[-0.3290247478493005, 0.3101569241607927]",0.75162,-1.24105,0.99981,13395.02228,"[-9.139141067476448, 6.6570313397365455]",0.10535,143.86995,0.99983,13133.79760,Non classé
M279T598,0.81497,-0.03851,0.99981,14815.90790,"[-0.36983357361045033, 0.292810587341507]",0.90062,-0.56452,0.99981,13381.51995,"[-9.675683898888696, 8.546635043841867]",0.10601,213.85320,0.99983,13116.67986,Non classé
M285T1272,0.88753,-0.02198,0.99981,14801.40645,"[-0.3349614474835118, 0.2909990415846732]",0.82823,-0.76311,0.99981,13380.62935,"[-7.849781615419151, 6.323556965152222]",0.38129,68.87865,0.99982,12412.58070,Non classé
M287T1544,0.11227,0.14896,0.99983,15882.18647,"[-0.03662351580653389, 0.3345458816436314]",0.20462,3.02286,0.99983,15022.66336,"[-1.7247522321304976, 7.7704816944814175]",0.54854,28.26048,0.99984,13767.69097,Non classé
M287T1410,0.84186,-0.02468,0.99981,14809.66631,"[-0.27373894968350365, 0.2243808544664447]",0.00582,-7.54887,0.99985,16665.86573,"[-12.766517866353611, -2.3312150175592006]",0.78206,-21.63573,0.99985,15144.94382,Non classé
M289T2326,0.33033,-0.05714,0.99982,15193.28152,"[-0.17456434215447286, 0.06029192842905225]",0.21174,-0.38341,0.99983,14350.41111,"[-0.9953037986153548, 0.2284801266135419]",0.01359,4.63586,0.99985,15604.92419,Recyclé
M289T1541,0.00033,0.01254,0.99987,21275.79716,"[0.006135969187164597, 0.018942330732598777]",0.01486,0.00277,0.99989,22810.93696,"[0.0005754423284694936, 0.004965043678667715]",0.27934,0.00062,0.99989,21417.14173,"Produit,Transitoire"
M289T1145,0.00000,0.02794,0.99990,28184.22314,"[0.018014122317678596, 0.037869782240652655]",0.23406,0.00743,0.99991,26510.07242,"[-0.005027682732044774, 0.01988967536333212]",0.32389,-0.00792,0.99991,24744.25036,Produit
M289T2557,0.30620,-0.03308,0.99982,15235.88116,"[-0.09770635636712856, 0.03155161610430414]",0.97041,0.00786,0.99982,13755.16352,"[-0.419471021847041, 0.43519889998919026]",0.48394,0.83108,0.99982,12655.10096,Non classé
M289T2483,0.00658,-0.03278,0.99985,18212.31219,"[-0.05582586169368242, -0.009730552108629938]",0.22197,0.00812,0.99985,17168.09600,"[-0.005139693290250526, 0.021387590449894446]",0.18261,0.00725,0.99986,16413.33308,Substrat
M289T1410,0.92251,0.00324,0.99981,14797.01166,"[-0.06391807493386245, 0.07040580937122795]",0.01388,-0.20633,0.99984,15920.27423,"[-0.36802703668770986, -0.04463892459710597]",0.79249,0.12106,0.99984,14464.23529,Non classé
M290T2326,0.12141,-0.32222,0.99983,15827.31590,"[-0.7341724571817227, 0.08973219623632461]",0.29102,3.97454,0.99983,14757.84513,"[-3.551748041454619, 11.500837806196845]",0.06677,234.73140,0.99985,14792.32231,Non classé
M290T2482,0.29631,-0.06869,0.99982,15254.65628,"[-0.20015754220511142, 0.06276802950570606]",0.62170,0.14692,0.99982,13869.10742,"[-0.4521840556766168, 0.7460263995421381]",0.07050,3.38457,0.99984,13864.47228,Non classé
M290T1541,0.00095,0.07132,0.99986,20118.01107,"[0.03113534874508104, 0.1115047582110075]",0.02150,0.11414,0.99988,21168.60343,"[0.017866715738501807, 0.21040957747074568]",0.41233,0.13867,0.99988,19581.78512,"Produit,Transitoire"
M290T1145,0.00001,0.16162,0.99989,25732.54630,"[0.09808853985011501, 0.22515848157776563]",0.68114,0.09480,0.99989,23344.74539,"[-0.3696537758893172, 0.5592524526517961]",0.09611,-3.61178,0.99990,22989.43291,Produit
M291T2326,0.55931,-0.09873,0.99981,14935.82165,"[-0.43848039774959197, 0.2410211863444654]",0.88340,0.60529,0.99981,13492.13709,"[-7.712600604987227, 8.9231712254218]",0.01962,275.20707,0.99984,14391.89476,Recyclé
M291T2483,0.39594,-0.11387,0.99982,15096.44300,"[-0.38267939334885864, 0.15493262752485643]",0.79852,-0.67345,0.99982,13654.49890,"[-5.988878759899631, 4.64197673273517]",0.23155,87.44164,0.99982,12920.49915,Non classé
