Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M109T1167,0.07641,-3023.10873,0.99784,522.27524,"[-6390.647427035562, 344.42996347555436]",0.10048,-75439.35944,0.99807,537.38414,"[-166534.75614415848, 15656.037255385745]",0.53691,-793999.73741,0.99810,503.36787,Non classé
M109T1541,0.03015,-4431.23532,0.99797,555.30025,"[-8402.573609213297, -459.8970276148716]",0.00660,-130573.24864,0.99850,691.77994,"[-221326.5691041114, -39819.928167164486]",0.26618,-1649773.48786,0.99857,672.02388,Substrat
M111T1582,0.01946,-6254.92180,0.99803,572.09944,"[-11416.723802251418, -1093.1198074456743]",0.26473,95665.23684,0.99813,554.67655,"[-77030.35988700329, 268360.833569705]",0.04424,7647893.53420,0.99842,607.39310,"Substrat,Recyclé"
M116T2326,0.01037,-5414.21479,0.99811,597.59351,"[-9441.495461781184, -1386.9341153541113]",0.02368,-96385.47547,0.99847,678.76196,"[-178780.4261872351, -13990.52475003885]",0.99068,-11199.01678,0.99847,625.55066,Substrat
M119T1583,0.34567,-1468.34497,0.99764,478.08518,"[-4610.818658800956, 1674.1287229590962]",0.00016,58146.09530,0.99868,788.38658,"[31160.268182003103, 85131.92241976787]",0.05606,351594.25308,0.99887,848.77455,Transitoire
M119T1393,0.00330,-5520.88329,0.99826,647.92220,"[-9029.078088501892, -2012.6884958442738]",0.85481,-6734.85498,0.99826,597.86145,"[-81758.55393098903, 68288.84397597387]",0.03497,2403057.82988,0.99856,665.89065,"Substrat,Recyclé"
M123T2886,0.11559,-3157.02865,0.99778,508.83984,"[-7143.1928352301165, 829.135543811271]",0.30355,24866.89076,0.99788,489.62497,"[-23886.98129135301, 73620.76281301561]",0.00700,1000621.75738,0.99844,615.12171,Recyclé
M123T3018,0.01899,-6362.04613,0.99803,573.05931,"[-11589.58203792091, -1134.510218909687]",0.26363,-57193.75904,0.99813,555.73734,"[-160197.15784736592, 45809.639763733925]",0.00612,3754681.89279,0.99864,705.33669,"Substrat,Recyclé"
M123T2482,0.00273,-4742.01304,0.99828,656.82706,"[-7685.734522041075, -1798.291561189501]",0.18631,-27980.03027,0.99840,650.03351,"[-70385.91660123991, 14425.85605202549]",0.31180,-582555.64067,0.99847,625.76130,Substrat
M125T2483,0.02884,-1046.58453,0.99797,556.96324,"[-1976.3289955080297, -116.84006013295698]",0.00649,-2573.41387,0.99850,694.64862,"[-4358.094995394155, -788.732738820044]",0.96755,-163.92094,0.99850,640.23331,Substrat
M127T1169,0.85097,-239.13864,0.99756,462.30605,"[-2829.4757549029673, 2351.19847169047]",0.91760,4017.36459,0.99756,426.18974,"[-75154.04281080315, 83188.7719918735]",0.38492,913275.81316,0.99764,405.62654,Non classé
M131T579,0.00184,-6033.39176,0.99833,675.77303,"[-9609.220491941742, -2457.563020282079]",0.47002,-25894.48496,0.99837,636.13436,"[-98592.9573634075, 46803.987446216255]",0.07853,1785799.10117,0.99857,668.88563,Substrat
M133T1170,0.64106,-845.30238,0.99758,465.62596,"[-4528.687701647281, 2838.0829402593795]",0.99906,61.00408,0.99758,429.06241,"[-105875.64684805083, 105997.65500134854]",0.29519,1578242.79715,0.99769,414.33858,Non classé
M135T1170,0.88147,-238.27829,0.99756,462.06864,"[-3491.039670270572, 3014.483086021579]",0.00823,-143079.07385,0.99816,566.42403,"[-245750.04534897383, -40408.10234114586]",0.31589,-1404623.82864,0.99824,544.88058,Non classé
M135T1242,0.00019,-3294.54507,0.99859,798.08358,"[-4852.256824523974, -1736.8333134963625]",0.83886,-720.83434,0.99859,736.65737,"[-7945.723320897786, 6504.0546345226185]",0.00058,-143603.60802,0.99915,1123.77143,Substrat
M137T512,0.00091,-5954.75147,0.99841,710.94945,"[-9225.504078493552, -2683.9988678889213]",0.30885,-27240.87609,0.99848,683.44358,"[-81249.84456785485, 26768.092396393244]",0.51104,588995.32152,0.99851,641.56029,Substrat
M137T2483,0.19377,-1947.25016,0.99771,493.34149,"[-4947.692275765956, 1053.1919627607733]",0.83025,5269.99724,0.99772,455.45687,"[-44832.00117064164, 55371.995646915224]",0.12884,-870029.49798,0.99793,463.11683,Non classé
M137T1541,0.07713,-2817.00665,0.99784,521.96283,"[-5963.079999850621, 329.06670796506023]",0.03382,-125936.77213,0.99820,578.19031,"[-241446.1293902952, -10427.414879043688]",0.64141,-690476.67610,0.99822,537.80891,Non classé
M145T2483,0.07379,-3614.12454,0.99785,523.44640,"[-7601.673818853481, 373.4247424106952]",0.72588,-7996.59057,0.99786,484.77329,"[-54445.055312374156, 38451.87418105795]",0.64585,-193033.61035,0.99788,450.80763,Non classé
M145T1200,0.00398,-5738.05053,0.99824,639.34610,"[-9471.200423783983, -2004.9006269149077]",0.34079,-33197.06003,0.99830,611.40424,"[-103601.31848192884, 37207.19842451339]",0.16013,1399138.91791,0.99844,612.88470,Substrat
M155T1582,0.05374,-4006.19184,0.99789,534.33266,"[-8081.8049675769, 69.42129674034368]",0.14210,-73906.78973,0.99807,537.72439,"[-174321.96914117254, 26508.38968379353]",0.73141,-452548.63373,0.99808,498.06180,Non classé
M159T2482,0.00764,-3947.37125,0.99815,610.49839,"[-6753.382942781547, -1141.3595499240687]",0.10828,-32591.27182,0.99834,625.10006,"[-72891.06772750203, 7708.524092962478]",0.48138,-268654.61816,0.99837,588.39129,Substrat
M161T546,0.00135,-5281.13616,0.99837,690.96722,"[-8305.645212196845, -2256.6271003368406]",0.83217,4572.49473,0.99837,637.87845,"[-39402.71944692489, 48547.70889736613]",0.03693,587685.63659,0.99865,707.64249,"Substrat,Recyclé"
M161T1169,0.21069,1756.36758,0.99770,490.98109,"[-1056.7929070421533, 4569.528065896081]",0.09707,77974.59500,0.99795,506.33129,"[-15181.799091348774, 171130.98908666905]",0.22918,1393289.56443,0.99807,496.29901,Non classé
M161T2482,0.00553,-5365.14529,0.99819,624.64847,"[-9009.674086141951, -1720.6164969110555]",0.93102,2238.47029,0.99819,575.77388,"[-50489.14731290267, 54966.08789211308]",0.79520,176057.79167,0.99820,532.15911,Substrat
M163T1583,0.82566,-410.69622,0.99756,462.54633,"[-4204.710104293579, 3383.3176678324203]",0.22086,32063.07438,0.99771,453.16933,"[-20528.64113622586, 84654.78989970023]",0.00290,1933860.63281,0.99843,609.38189,Recyclé
M163T1397,0.00340,-5596.74885,0.99825,646.64177,"[-9165.439419752613, -2028.0582729733937]",0.99232,-325.65783,0.99825,595.86607,"[-69297.40022181124, 68646.08455930183]",0.31532,836947.93193,0.99833,573.25901,Substrat
M164T1542,0.05507,-4465.24516,0.99789,533.47953,"[-9034.768969224217, 104.27865423631283]",0.03326,-122760.76311,0.99824,591.63447,"[-234967.2925022698, -10554.233718223928]",0.96847,62793.12779,0.99824,545.28663,Non classé
M167T2886,0.04435,911.73752,0.99792,541.14451,"[24.83885918735359, 1798.6361863931304]",0.07042,-2729.52293,0.99818,570.04127,"[-5704.050016933973, 245.0041504491137]",0.23718,4200.17584,0.99828,557.58238,Produit
M167T3019,0.05131,1570.70995,0.99790,535.95913,"[-9.630049835408045, 3151.049957870004]",0.11071,-9890.66775,0.99810,548.00389,"[-22209.408225575367, 2428.0727229064996]",0.02704,-97561.30957,0.99846,621.95828,Non classé
M168T2886,0.00323,-5087.26924,0.99826,649.04311,"[-8310.244407517184, -1864.2940767479508]",0.01152,56163.22397,0.99866,776.28487,"[13745.800121056913, 98580.64782439667]",0.00048,1644463.13118,0.99920,1202.76419,"Substrat,Transitoire,Recyclé"
M168T3018,0.06363,-4608.26845,0.99787,528.47769,"[-9497.494474085346, 280.95757124778083]",0.19201,-59681.06724,0.99801,522.07676,"[-151348.167164799, 31986.03268538163]",0.36226,1284301.73322,0.99808,498.47392,Non classé
M169T2482,0.54312,-209.34270,0.99759,468.42368,"[-907.6727006997977, 488.9872970648263]",0.00162,-1847.61679,0.99839,647.77662,"[-2924.4104788576465, -770.8230944527727]",0.01516,3251.88301,0.99875,767.42840,Recyclé
M170T2482,0.15902,-2730.45405,0.99774,499.08766,"[-6601.243130921673, 1140.3350257632]",0.95930,-1708.54662,0.99774,459.94547,"[-69975.47110215582, 66558.37785485452]",0.72633,-283525.51789,0.99775,426.10570,Non classé
M172T1073,0.00758,-5813.04907,0.99815,610.84876,"[-9940.433275746422, -1685.6648564360648]",0.06901,-86122.34750,0.99839,644.32225,"[-179470.29645255362, 7225.601450009242]",0.30031,1417130.85459,0.99846,621.57995,Substrat
M173T1583,0.27125,375.44364,0.99767,484.15614,"[-311.10485552402986, 1061.9921419550433]",0.47628,883.91325,0.99772,455.49234,"[-1633.366819341169, 3401.1933291475057]",0.00006,8668.26390,0.99886,838.11290,Recyclé
M173T1394,0.68841,-506.19376,0.99757,464.59216,"[-3072.038220345121, 2059.650694646267]",0.00161,25163.37441,0.99838,642.92617,"[10513.282470527198, 39813.46634360437]",0.46975,44193.80219,0.99842,605.86184,Transitoire
M173T1170,0.00545,-5970.52226,0.99820,625.28692,"[-10018.361480117408, -1922.6830381142945]",0.84934,-8616.51416,0.99820,577.03644,"[-101075.70125619014, 83842.67294485908]",0.57440,-815657.52360,0.99822,538.99273,Substrat
M173T1240,0.00005,-5750.75061,0.99871,877.84453,"[-8195.39561492265, -3306.1056046549047]",0.69278,3548.90470,0.99872,814.08700,"[-14737.846277270048, 21835.655672057987]",0.56931,-85836.85119,0.99874,760.68377,Substrat
M174T1583,0.00710,-6158.19103,0.99816,613.65036,"[-10490.146338590599, -1826.235712606659]",0.98354,-1201.64697,0.99816,565.47291,"[-119967.54150502829, 117564.2475683048]",0.17336,-3096256.68598,0.99830,563.97417,Substrat
M175T972,0.02406,-4180.75890,0.99800,563.85937,"[-7767.279921863024, -594.2378853943555]",0.95467,-1024.15061,0.99800,519.65061,"[-37758.62118084527, 35710.319965509865]",0.69507,-172049.52286,0.99801,482.05715,Substrat
M179T1169,0.87817,-208.50586,0.99756,462.09166,"[-2976.9933109751, 2559.9815964962654]",0.56839,32728.68363,0.99759,431.51092,"[-83878.52844316163, 149335.89569899742]",0.57870,1167706.95171,0.99762,402.94406,Non classé
M179T1240,0.00063,-3550.85313,0.99846,730.62544,"[-5428.526940676424, -1673.1793216325573]",0.27647,-5521.98158,0.99853,706.63941,"[-15743.896270570101, 4699.933109450274]",0.02967,-108958.92416,0.99880,796.50531,Substrat
M186T1722,0.00840,-5454.53490,0.99814,606.48738,"[-9385.250005504306, -1523.8197873409263]",0.59241,-22414.07684,0.99816,565.44920,"[-107536.9215974279, 62708.767918662736]",0.19220,1656404.76116,0.99829,560.28662,Substrat
M187T2869,0.43388,-977.09137,0.99762,472.91144,"[-3503.831582601793, 1549.6488367450834]",0.10784,-10097.70972,0.99785,484.37602,"[-22567.337290090654, 2371.9178420194257]",0.20950,-53115.54304,0.99799,477.39739,Non classé
M187T2483,0.03180,-3495.21705,0.99796,553.30898,"[-6661.530636835915, -328.9034682269894]",0.44038,-21743.58621,0.99801,522.42241,"[-78860.39908816825, 35373.2266753613]",0.23916,-929410.56445,0.99812,510.75300,Substrat
M190T2330,0.00280,-5830.69390,0.99828,655.57817,"[-9461.87786272557, -2199.5099434728954]",0.09544,-55861.08126,0.99846,676.78152,"[-122253.83848123222, 10531.675964547685]",0.30951,825246.79133,0.99853,651.77794,Substrat
M191T1476,0.38489,444.43650,0.99763,475.56937,"[-589.1971688531517, 1478.0701689402372]",0.62000,2703.65220,0.99765,442.65443,"[-8386.567553794763, 13793.871957694233]",0.40269,-56265.10475,0.99772,420.31510,Non classé
M191T1169,0.00836,110.35186,0.99814,606.66197,"[30.876612832285346, 189.82711035461273]",0.56217,-19.36770,0.99817,566.75457,"[-87.2686799111233, 48.53327202667653]",0.12704,38.18258,0.99834,576.79939,Produit
M191T1578,0.01116,2130.59615,0.99810,594.52052,"[527.5610218791769, 3733.6312853712825]",0.82595,-507.41579,0.99811,548.91957,"[-5210.212475663459, 4195.380886211592]",0.49168,-11640.32343,0.99814,516.18326,Produit
M192T1169,0.27690,591.73196,0.99767,483.62053,"[-503.4475515323993, 1686.9114807866263]",0.13966,-9699.84150,0.99787,487.22918,"[-22794.548465796237, 3394.8654682274664]",0.14768,108921.01616,0.99805,490.99399,Non classé
M193T2482,0.63902,-704.78393,0.99758,465.67479,"[-3757.106190616947, 2347.5383369022293]",0.00292,52236.60016,0.99831,616.18506,"[19609.88723394741, 84863.31307648413]",0.75278,-113635.13116,0.99832,570.28212,Transitoire
M193T1169,0.70545,-602.10225,0.99757,464.26470,"[-3840.613740010957, 2636.4092456558815]",0.43730,21915.90530,0.99763,438.49785,"[-35261.77242096874, 79093.58302337339]",0.21043,1029577.57560,0.99778,432.06859,Non classé
M200T2624,0.00295,-6450.46039,0.99827,653.16960,"[-10492.799799278873, -2408.1209814388285]",0.05342,-84931.54079,0.99852,701.00135,"[-171212.1719041111, 1349.0903313708259]",0.28597,1134585.39906,0.99859,678.14965,Substrat
M201T1169,0.24696,-2919.93356,0.99768,486.63577,"[-7987.380030337007, 2147.5129128552826]",0.78537,-24925.69678,0.99769,449.78465,"[-211419.3060450789, 161567.91248398746]",0.79897,-1251247.76211,0.99770,415.66962,Non classé
M201T1241,0.00069,-6251.14542,0.99844,725.49227,"[-9588.723291803033, -2913.5675480664627]",0.36658,-25943.18407,0.99850,691.17080,"[-84046.60291877211, 32160.234772673422]",0.21069,1037666.52721,0.99859,680.94784,Substrat
M203T2482,0.07848,-1684.40435,0.99784,521.38607,"[-3574.6332877866184, 205.8245967046455]",0.12833,-13342.77257,0.99803,528.08732,"[-30814.51190246788, 4128.966754906149]",0.41238,-85469.34177,0.99809,500.82559,Non classé
M203T1541,0.25260,-1312.69952,0.99768,486.03316,"[-3618.841999947486, 993.4429664436097]",0.00045,-51682.21162,0.99859,740.21727,"[-78061.82185861636, -25302.601375681366]",0.94842,-15646.92722,0.99859,682.30588,Non classé
M203T2326,0.41176,-2164.60726,0.99762,474.05203,"[-7498.3039679926105, 3169.0894572186544]",0.78800,-11444.87527,0.99763,438.12082,"[-98163.1968782422, 75273.4463400771]",0.27289,-1048823.29718,0.99775,425.00859,Non classé
M203T1145,0.16236,-2144.78385,0.99774,498.47261,"[-5210.604111915007, 921.0364105108224]",0.07388,-79270.55593,0.99801,523.41800,"[-166784.39041465358, 8243.27855484908]",0.95694,-83751.24955,0.99801,482.44199,Non classé
M205T2482,0.62736,-642.53696,0.99758,465.96083,"[-3331.033491124256, 2045.9595722391725]",0.47386,-14232.74017,0.99763,438.47518,"[-54542.445040978724, 26076.96469455579]",0.03049,-962800.87987,0.99806,493.33054,Non classé
M205T1543,0.22790,-1706.64557,0.99769,488.81094,"[-4547.330420404142, 1134.0392888509186]",0.00154,-141811.18617,0.99847,678.73204,"[-223953.34223072967, -59669.03011142017]",0.07985,-1546726.80128,0.99866,712.84098,Non classé
M209T2869,0.04167,-4169.40487,0.99792,543.38787,"[-8169.1658839468155, -169.6438566770221]",0.57007,18490.88420,0.99795,507.36621,"[-47677.81095303463, 84659.57934745938]",0.03122,-1686966.86429,0.99832,569.82562,Substrat
M214T3075,0.00146,-6037.84051,0.99836,687.25404,"[-9524.056489569153, -2551.6245256965585]",0.12413,-66446.52784,0.99851,697.52885,"[-152450.84939206264, 19557.793721697773]",0.17131,1892891.18879,0.99862,696.18861,Substrat
M216T1376,0.00578,-6004.68291,0.99819,622.66097,"[-10108.748172513377, -1900.6176487276834]",0.19419,-63427.31077,0.99831,614.68907,"[-161343.40000932803, 34488.77847863718]",0.38848,1100786.50957,0.99836,584.73738,Substrat
M218T603,0.00375,-6115.80326,0.99824,642.05748,"[-10064.701727492782, -2166.904796007239]",0.84912,-8150.02833,0.99825,592.51551,"[-95470.47098810256, 79170.41432576465]",0.42660,-1307708.08544,0.99829,560.97080,Substrat
M221T1541,0.03204,-3761.68959,0.99796,553.03169,"[-7174.567553817835, -348.81162518577366]",0.00266,-98148.98905,0.99859,736.81136,"[-158757.7068582671, -37540.27123353675]",0.63181,-379040.71735,0.99860,685.72051,Substrat
M223T1215,0.01845,-3698.31966,0.99804,574.19204,"[-6721.804013025578, -674.835300615623]",0.45379,-13224.88758,0.99808,541.38310,"[-49017.42499052032, 22567.649826684283]",0.58271,-217347.56883,0.99810,505.39988,Substrat
M227T486,0.00139,-5493.72114,0.99836,689.54027,"[-8649.813243236533, -2337.6290326923577]",0.17874,-37152.99818,0.99848,684.12221,"[-92459.89354064173, 18153.89718932368]",0.68633,266859.11886,0.99849,634.88330,Substrat
M227T2483,0.45644,-1139.43181,0.99761,471.83873,"[-4237.4308298821425, 1958.56720213061]",0.91421,-1775.86212,0.99761,434.99376,"[-35383.52111947239, 31831.796877479057]",0.86319,-41514.53709,0.99761,401.39822,Non classé
M229T3112,0.05050,-1883.35308,0.99790,536.51964,"[-3771.1451329231827, 4.438981753996359]",0.45260,-5375.92370,0.99795,505.92651,"[-19886.68962164349, 9134.842230914226]",0.79321,23084.33942,0.99795,467.62980,Non classé
M231T3109,0.00421,-3996.69724,0.99823,636.83102,"[-6615.53138610564, -1377.8631025346895]",0.45771,-16969.06366,0.99827,600.20298,"[-63300.56418053439, 29362.436867320153]",0.30545,-923652.96006,0.99834,578.46442,Substrat
M235T2079,0.12653,-2798.87022,0.99777,506.02005,"[-6443.4137864028335, 845.6733455938693]",0.78729,6925.15268,0.99778,467.67510,"[-45367.161160621006, 59217.46651800387]",0.37942,-320294.08318,0.99785,445.44260,Non classé
M235T1457,0.01216,-5594.89988,0.99809,590.98743,"[-9861.550633150668, -1328.2491230056712]",0.13940,-63821.89449,0.99825,595.44652,"[-149920.92937708052, 22277.140389294073]",0.78650,-287721.71438,0.99826,550.48189,Substrat
M245T2326,0.15271,685.37163,0.99775,500.29531,"[-270.9280506747767, 1641.6713156311403]",0.44000,-874.09452,0.99780,472.38961,"[-3168.2678284594367, 1420.078778895997]",0.05424,14236.21403,0.99812,509.82964,Non classé
M245T2482,0.31899,-594.98369,0.99765,480.03884,"[-1798.7370358785643, 608.7696641517882]",0.00098,-6512.49082,0.99849,689.43297,"[-10105.931492961932, -2919.050140668075]",0.09194,15741.63641,0.99866,717.08968,Non classé
M245T1541,0.77328,128.11879,0.99757,463.17352,"[-776.5269245717471, 1032.7645140392078]",0.25357,-2701.44823,0.99769,450.17490,"[-7462.33637937322, 2059.4399250427077]",0.80154,-3131.18029,0.99770,416.00046,Non classé
M245T1410,0.00015,-4306.34821,0.99861,811.22191,"[-6303.825395393029, -2308.8710160535593]",0.07012,-9420.44111,0.99878,854.70964,"[-19674.811183668877, 833.9289676023345]",0.41132,75864.32589,0.99882,810.67527,Substrat
M245T1144,0.74697,-219.74532,0.99757,463.55778,"[-1604.9351686218513, 1165.4445191464627]",0.08099,-13910.05422,0.99785,483.79709,"[-29663.94100002305, 1843.8325602598707]",0.04710,-265458.89820,0.99818,527.41920,Non classé
M246T2326,0.36858,-2223.03206,0.99763,476.56860,"[-7216.84953588841, 2770.785423663663]",0.49773,30610.59754,0.99768,447.48245,"[-61010.075377498986, 122231.2704548369]",0.95827,103314.72161,0.99768,412.44798,Non classé
M246T2483,0.01451,-3095.54045,0.99807,583.79722,"[-5524.683355844762, -666.397545159939]",0.40471,-17320.75231,0.99812,553.44258,"[-59408.5258061241, 24767.021187192593]",0.65265,195456.50242,0.99814,514.47570,Substrat
M246T1541,0.06907,-3355.34080,0.99785,525.68080,"[-6992.186496939833, 281.5049051137039]",0.00177,-143538.46912,0.99856,722.14968,"[-228023.28333806896, -59053.65489720242]",0.67736,-617099.35028,0.99857,670.45993,Non classé
M249T2327,0.02300,-3757.65801,0.99801,565.58311,"[-6954.368929639986, -560.9470956012356]",0.98092,-561.17013,0.99801,521.18252,"[-48412.76745078254, 47290.42719041102]",0.71945,-212188.10178,0.99802,482.97072,Substrat
M252T898,0.01902,-4466.74662,0.99803,573.00142,"[-8137.91591859296, -795.5773248734981]",0.31913,-29960.03359,0.99811,549.87173,"[-90662.84330406066, 30742.776117141228]",0.81530,190482.95790,0.99811,507.94185,Substrat
M253T1870,0.02627,-3961.64209,0.99799,560.49148,"[-7417.6149068887225, -505.6692744832126]",0.32834,-21296.09365,0.99806,537.05377,"[-65289.84125712501, 22697.653948315085]",0.45807,-340852.35704,0.99811,506.70200,Substrat
M253T2482,0.00275,-2713.85225,0.99828,656.55226,"[-4399.7302189651655, -1027.9742824065195]",0.09865,-13993.13242,0.99846,676.32586,"[-30793.90513439915, 2807.640299251292]",0.71084,-62764.29951,0.99847,626.96276,Substrat
M254T1721,0.00585,-6095.25855,0.99819,622.16089,"[-10267.715447329108, -1922.8016455854658]",0.07367,-81969.31204,0.99841,653.38839,"[-172390.0357377875, 8451.411666515516]",0.30600,1304383.18830,0.99848,629.65642,Substrat
M255T1410,0.02927,-4008.49582,0.99797,556.41165,"[-7579.836273096045, -437.15536816026406]",0.00071,-130714.05460,0.99873,818.47660,"[-200507.40974818816, -60920.699442750934]",0.33282,861718.83619,0.99878,785.05197,Substrat
M265T1303,0.01487,-5306.94828,0.99806,582.80500,"[-9488.454821927524, -1125.4417417628074]",0.42730,-34085.84630,0.99811,551.05526,"[-121081.06471816036, 52909.372123456895]",0.44836,1112907.19250,0.99816,520.44786,Substrat
M267T2325,0.00654,-6813.30255,0.99817,617.21997,"[-11550.782782367743, -2075.8223082587974]",0.87837,-8187.79966,0.99817,569.29721,"[-117254.97995079169, 100879.38062301202]",0.14586,-2911063.79287,0.99833,574.14646,Substrat
M269T2484,0.01823,-4376.63683,0.99804,574.65767,"[-7947.28526018656, -805.9884025852366]",0.71033,-7492.32135,0.99805,532.52750,"[-48567.278641857054, 33582.63594619622]",0.14422,785962.72938,0.99822,537.46539,Substrat
M271T2483,0.16804,-895.15906,0.99773,497.45945,"[-2192.709748404671, 402.3916353185841]",0.01581,-6381.52496,0.99821,581.59771,"[-11457.618445663069, -1305.4314738490502]",0.29546,15459.28755,0.99829,561.59441,Non classé
M272T2482,0.07409,-2620.80686,0.99784,523.31232,"[-5515.548141258003, 273.9344147025604]",0.79246,7003.10720,0.99785,483.58611,"[-47229.53721461891, 61235.7516140724]",0.51557,516229.88569,0.99789,453.77822,Non classé
M273T2886,0.01763,234.75071,0.99804,575.97984,"[44.34177606524494, 425.15964272409053]",0.01044,-188.36037,0.99850,693.85117,"[-328.4586551760028, -48.262080998673326]",0.10699,76.48117,0.99866,714.28415,Produit
M273T3019,0.01120,311.52701,0.99810,594.39662,"[77.02843599666465, 546.025577807962]",0.01395,-381.85190,0.99852,701.17220,"[-679.2940205477482, -84.40978173201597]",0.14802,-327.21241,0.99864,706.44479,Produit
M274T2886,0.14657,1045.70051,0.99775,501.52614,"[-390.6631865404945, 2482.064199771731]",0.00263,-10154.91973,0.99845,668.93211,"[-16415.1512765884, -3894.688176280136]",0.07909,28241.07602,0.99864,703.02014,Non classé
M274T3019,0.03018,2041.63156,0.99797,555.25360,"[211.43535171140957, 3871.8277699659425]",0.31561,-8802.90180,0.99805,533.15873,"[-26506.724533452256, 8900.920934712409]",0.43438,-59729.46997,0.99810,504.32563,Produit
M275T2886,0.00683,-5348.81988,0.99817,615.33363,"[-9090.761848134374, -1606.8779196227656]",0.77264,6109.92235,0.99817,568.95253,"[-36973.7677936267, 49193.6124913564]",0.00108,1197557.07200,0.99884,826.24477,"Substrat,Recyclé"
M275T3019,0.02660,-4305.66681,0.99799,560.01995,"[-8070.74531374533, -540.588309709186]",0.27296,-42264.23941,0.99808,542.03352,"[-119916.71672076291, 35388.23790272164]",0.01666,1972553.85840,0.99850,637.67783,"Substrat,Recyclé"
M279T598,0.00161,-5990.15117,0.99835,682.37629,"[-9486.841462138515, -2493.460881156532]",0.07557,-75784.30985,0.99855,715.39001,"[-159970.12581381746, 8401.506106486515]",0.06776,1933325.39694,0.99874,759.97330,Substrat
M285T1272,0.00105,-6178.38239,0.99840,703.49998,"[-9623.839682546757, -2732.925099529653]",0.02681,-60706.06068,0.99869,792.02376,"[-113846.52528242116, -7565.596073521665]",0.75687,243866.23431,0.99869,732.91564,Substrat
M287T1544,0.65435,-472.77254,0.99758,465.31687,"[-2618.2806378881987, 1672.7355666986232]",0.04445,-54172.32773,0.99794,505.78039,"[-106891.30939334726, -1453.346059479387]",0.07243,-810214.16187,0.99821,534.84540,Non classé
M287T1410,0.00599,-4931.56457,0.99818,621.10294,"[-8318.606457605803, -1544.5226845325033]",0.01894,-53180.60295,0.99855,716.74075,"[-96829.40723317333, -9531.79866878844]",0.90007,82335.47064,0.99855,660.99220,Substrat
M289T2326,0.07796,1148.69187,0.99784,521.60600,"[-137.99653174261334, 2435.3802627486557]",0.17055,-4142.48806,0.99800,519.00997,"[-10188.730871712636, 1903.7547507570916]",0.02365,47888.91103,0.99839,594.91878,Recyclé
M289T1541,0.51818,25.45967,0.99760,469.30303,"[-54.43090940990028, 105.35024883601473]",0.09123,-31.86499,0.99786,485.95607,"[-69.22489588011896, 5.494917206544557]",0.30010,-7.99234,0.99796,468.83325,Non classé
M289T1145,0.43842,50.06469,0.99761,472.68874,"[-80.70285944856658, 180.83223010642718]",0.06088,-163.30279,0.99793,502.85986,"[-334.64659529454354, 8.041020992660975]",0.04329,-224.13477,0.99826,551.52960,Non classé
M289T2557,0.13040,-571.10029,0.99777,505.08908,"[-1322.686846036411, 180.48625737008206]",0.44335,2077.92739,0.99782,476.74663,"[-3416.4469123479557, 7572.301687309688]",0.22837,-18201.58603,0.99795,467.40504,Non classé
M289T2483,0.31613,-142.00983,0.99765,480.26186,"[-427.59190098707455, 143.5722400819787]",0.00002,-266.75979,0.99889,937.61507,"[-370.77094098144033, -162.7486393495107]",0.39947,43.48773,0.99892,890.63039,Non classé
M289T1410,0.03143,-934.50825,0.99796,553.74757,"[-1779.059826883516, -89.95668083756357]",0.02880,-1571.88088,0.99832,620.33529,"[-2967.35980721962, -176.4019551755116]",0.79282,-1198.78969,0.99833,573.38412,Substrat
M290T2326,0.03924,-4757.96987,0.99793,545.56414,"[-9262.76129349615, -253.17843848963912]",0.76337,-12207.29846,0.99794,504.59008,"[-94810.02536590786, 70395.42845374251]",0.11680,-1908743.69152,0.99814,516.42683,Substrat
M290T2482,0.82353,-172.17625,0.99756,462.56837,"[-1743.216923886107, 1398.8644154523581]",0.08082,-6067.51605,0.99785,482.83180,"[-12935.234779772472, 800.2026756414043]",0.14880,28767.49406,0.99803,486.32496,Non classé
M290T1541,0.65916,111.27573,0.99758,465.20855,"[-401.36926683584113, 623.9207172715063]",0.06648,-1391.30823,0.99789,491.97353,"[-2884.5439890614925, 101.9275192027535]",0.16499,-2782.35029,0.99805,492.23403,Non classé
M290T1145,0.84525,78.05688,0.99756,462.35681,"[-735.8418364121978, 891.9555920366845]",0.03996,-6676.23074,0.99795,506.27701,"[-13021.226380185046, -331.2350985902767]",0.01832,-75358.02825,0.99838,591.43836,Non classé
M291T2326,0.00465,-6060.34583,0.99822,632.31664,"[-10083.566459639782, -2037.125197056384]",0.10450,-67367.44585,0.99840,648.92557,"[-149727.10370075586, 14992.212002996923]",0.59204,530178.56470,0.99842,605.41269,Substrat
M291T2483,0.15575,-2433.26602,0.99774,499.70582,"[-5854.60890998089, 988.0768647457089]",0.42910,-23552.79296,0.99780,472.39259,"[-83902.56754429036, 36796.98162947564]",0.48068,-538428.78392,0.99785,444.68637,Non classé
M291T1541,0.52220,-1033.64029,0.99760,469.15610,"[-4308.781969114159, 2241.5013793960456]",0.09788,-49041.21187,0.99785,483.56763,"[-107780.31029565743, 9697.886550997551]",0.59895,477684.12044,0.99788,450.94200,Non classé
