Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M109T1167,0.49854,0.11522,0.99990,11212.00384,"[-0.22982398131875964, 0.4602606461656367]",0.82418,1.05786,0.99990,10352.40745,"[-8.646154726080765, 10.761865210906022]",0.91131,15.42733,0.99990,9545.81682,Non classé
M109T1541,0.29922,0.21759,0.99990,11487.72153,"[-0.20464806643022232, 0.6398215906735825]",0.74281,-1.75833,0.99990,10632.26105,"[-12.672536350275458, 9.155882765882488]",0.78764,48.09608,0.99990,9828.99086,Non classé
M111T1582,0.07450,-0.47236,0.99991,12475.04823,"[-0.9948800299351087, 0.0501666918352387]",0.95972,-0.44993,0.99991,11496.63375,"[-18.61528251413308, 17.715412780123653]",0.37552,-362.01636,0.99991,10955.27786,Non classé
M116T2326,0.40955,-0.17894,0.99990,11310.05136,"[-0.6177675021381931, 0.25987789184866916]",0.94754,0.31472,0.99990,10423.76383,"[-9.43828115542675, 10.067727673202533]",0.00861,281.62324,0.99993,12883.29067,Recyclé
M119T1583,0.02668,-0.31974,0.99992,13350.46048,"[-0.5994952943025924, -0.0399883890756107]",0.87529,0.24050,0.99992,12314.47978,"[-2.883396346349755, 3.3644046644583514]",0.55966,13.22347,0.99992,11514.53626,Substrat
M119T1393,0.32302,-0.19056,0.99990,11442.33859,"[-0.5793898310574739, 0.19826146679182832]",0.81848,0.94701,0.99990,10566.51173,"[-7.462229563709434, 9.356249642428727]",0.01229,316.09517,0.99992,12713.30043,Recyclé
M123T2886,0.11469,-0.30596,0.99991,12140.95067,"[-0.691260982686835, 0.07934961775968419]",0.10938,-3.73496,0.99992,12421.00789,"[-8.368527199670137, 0.8986147592560298]",0.25697,41.98594,0.99992,12090.42906,Non classé
M123T3018,0.71916,-0.09948,0.99990,11068.40621,"[-0.6620260652236284, 0.4630593545808247]",0.84092,1.10812,0.99990,10216.03576,"[-10.144507129640202, 12.360740405314926]",0.04426,317.87596,0.99991,11183.39986,Recyclé
M123T2482,0.85834,-0.02962,0.99990,11026.19729,"[-0.3674229699430893, 0.30817322584629947]",0.10722,3.90013,0.99991,11295.11182,"[-0.9072122248186654, 8.707479774211762]",0.06032,120.47352,0.99992,12095.28178,Non classé
M125T2483,0.01832,-0.10212,0.99992,13697.02672,"[-0.18550125182608868, -0.018737920235553443]",0.82484,0.02221,0.99992,12646.71651,"[-0.18233466204949597, 0.2267618812169044]",0.02716,0.93513,0.99993,14344.05515,"Substrat,Recyclé"
M127T1169,0.03655,0.24762,0.99991,13070.86928,"[0.016723183924666568, 0.4785141605106825]",0.83693,-0.71221,0.99991,12065.31207,"[-7.76498762282143, 6.340565590811373]",0.89980,11.92499,0.99991,11126.89451,Produit
M131T579,0.30481,-0.20686,0.99990,11476.64495,"[-0.6130471129519295, 0.19932235199793086]",0.27291,4.44590,0.99991,11107.12880,"[-3.7217808043566603, 12.613573941052811]",0.00134,342.92731,0.99994,15851.12151,Recyclé
M133T1170,0.51927,0.11326,0.99990,11193.25205,"[-0.24307501777142654, 0.4695987553892709]",0.64168,2.32835,0.99990,10405.85494,"[-7.851373750551556, 12.50806598026163]",0.75759,45.33620,0.99990,9628.98352,Non classé
M135T1170,0.13161,0.22815,0.99991,12039.06909,"[-0.0730912863718764, 0.5293985260974883]",0.48699,-3.60531,0.99991,11314.60859,"[-14.129476325730927, 6.918863606039674]",0.36814,134.48236,0.99991,10793.12603,Non classé
M135T1242,0.09268,-0.16761,0.99991,12303.25602,"[-0.36496790024510684, 0.02975321604895939]",0.10797,0.67323,0.99992,12597.60335,"[-0.15847394672127124, 1.5049298844560062]",0.77893,1.44682,0.99992,11648.94081,Non classé
M137T512,0.60718,-0.09749,0.99990,11127.15459,"[-0.48253342327095056, 0.2875627031324998]",0.14517,4.58378,0.99991,11180.91007,"[-1.694161645374244, 10.86172559379029]",0.00099,310.75373,0.99994,16347.10479,Recyclé
M137T2483,0.11653,-0.22402,0.99991,12129.03940,"[-0.5076307411010655, 0.05959921439217186]",0.04561,4.50358,0.99992,13155.77287,"[0.09507964735704189, 8.912076683424164]",0.60620,-26.53765,0.99992,12262.22179,Transitoire
M137T1541,0.15470,0.22741,0.99991,11922.54999,"[-0.09149595236201241, 0.5463199876515865]",0.83786,1.25730,0.99991,11005.11448,"[-11.266017146525506, 13.78062617880753]",0.26901,174.57483,0.99991,10683.45571,Non classé
M145T2483,0.34982,-0.18312,0.99990,11396.41544,"[-0.5784671213602076, 0.21222804671007423]",0.59300,1.22690,0.99990,10624.66157,"[-3.4399779784476463, 5.893774438342166]",0.46793,30.91838,0.99990,10013.65924,Non classé
M145T1200,0.42138,-0.16480,0.99990,11295.13821,"[-0.5794532356879459, 0.2498559689562464]",0.36693,3.51467,0.99990,10759.74670,"[-4.362853074746363, 11.392186999278957]",0.00004,398.25690,0.99995,20390.26385,Recyclé
M155T1582,0.49166,-0.14234,0.99990,11218.53384,"[-0.5617904869640531, 0.2771132977085154]",0.97522,0.16170,0.99990,10337.99820,"[-10.455005442712968, 10.778409017309622]",0.01141,335.12200,0.99992,12508.25139,Recyclé
M159T2482,0.95111,-0.00921,0.99990,11014.05528,"[-0.31499762968098977, 0.29657676538479527]",0.31652,2.28055,0.99990,10573.32575,"[-2.3147572716726508, 6.875865975458435]",0.30753,44.63636,0.99991,10185.76026,Non classé
M161T546,0.27711,-0.18725,0.99990,11534.45184,"[-0.5339616797509157, 0.15946760208871158]",0.55277,1.48017,0.99990,10782.65250,"[-3.5860287796736587, 6.546372748455814]",0.00889,82.10318,0.99993,13294.34902,Recyclé
M161T1169,0.03434,0.28106,0.99991,13125.55963,"[0.022394991122269337, 0.5397156179127793]",0.77390,1.27592,0.99991,12135.67045,"[-7.772882944567888, 10.324715226227132]",0.53966,69.55113,0.99992,11364.66916,Produit
M161T2482,0.28628,-0.21075,0.99990,11514.50714,"[-0.60866640428614, 0.18716139028286888]",0.20133,3.58476,0.99991,11341.33805,"[-2.041015757444506, 9.210532165622336]",0.10971,112.77580,0.99992,11653.88914,Non classé
M163T1583,0.31618,-0.17919,0.99990,11454.90617,"[-0.539568342497208, 0.1811948535527868]",0.14512,-3.61780,0.99991,11510.50988,"[-8.572047502182526, 1.336442309481047]",0.47126,48.43646,0.99991,10844.93527,Non classé
M163T1397,0.28829,-0.20846,0.99990,11510.22578,"[-0.6037389941592413, 0.18681583945036023]",0.40839,3.10407,0.99990,10906.38618,"[-4.4986576544259265, 10.706791225593548]",0.11459,143.26040,0.99991,11174.28386,Non classé
M164T1542,0.70231,0.09064,0.99990,11075.69249,"[-0.39145646298492864, 0.5727267238444542]",0.29277,-6.54714,0.99990,10677.53373,"[-19.093830387184937, 5.9995475656434945]",0.65334,79.36053,0.99990,9925.23198,Non classé
M167T2886,0.11003,-0.07238,0.99991,12172.10499,"[-0.16230095037022657, 0.017539243068598054]",0.95918,-0.00765,0.99991,11217.48186,"[-0.312507587759998, 0.29720281336593046]",0.55191,-0.22440,0.99991,10494.87685,Non classé
M167T3019,0.17601,-0.10956,0.99990,11832.06084,"[-0.2714653047741093, 0.052340227435593537]",0.33528,0.58628,0.99991,11323.93950,"[-0.6427365713856861, 1.815299687882113]",0.27790,-5.29529,0.99991,10972.16979,Non classé
M168T2886,0.25572,-0.20161,0.99990,11584.56750,"[-0.558187189156497, 0.15497300709736195]",0.83979,0.54527,0.99990,10692.70087,"[-4.95230788813063, 6.0428433661850285]",0.78035,18.99497,0.99990,9887.05260,Non classé
M168T3018,0.99361,-0.00200,0.99990,11012.45920,"[-0.5101969479503321, 0.5061995112912001]",0.91045,-0.53572,0.99990,10152.93866,"[-10.247207291926347, 9.175762041075508]",0.06698,271.09589,0.99991,10792.48050,Non classé
M169T2482,0.00012,-0.11048,0.99994,19635.62463,"[-0.160819209307152, -0.060149685540105025]",0.30827,0.05354,0.99994,18876.65044,"[-0.052480683565516606, 0.15955875551544307]",0.25275,0.15143,0.99995,18392.22015,Substrat
M170T2482,0.45351,-0.14082,0.99990,11257.74448,"[-0.5211800499158123, 0.23954484157602285]",0.33663,3.16931,0.99990,10772.01218,"[-3.4934508027912203, 9.832064639340821]",0.00907,194.69414,0.99993,13261.72207,Recyclé
M172T1073,0.66285,-0.09869,0.99990,11094.81801,"[-0.5586574951237238, 0.36128457334734615]",0.89049,0.73622,0.99990,10231.50303,"[-10.164885611367605, 11.637332774296894]",0.00717,411.35384,0.99993,12823.03134,Recyclé
M173T1583,0.00665,-0.08684,0.99992,14697.90573,"[-0.14735130090460505, -0.026322530138347143]",0.43761,0.08168,0.99992,13880.90544,"[-0.13156628766531336, 0.2949257961945021]",0.04503,0.45013,0.99994,15176.40701,"Substrat,Recyclé"
M173T1394,0.08648,-0.20209,0.99991,12357.16677,"[-0.43524590825945997, 0.031056401347475004]",0.40104,0.71589,0.99991,11719.27897,"[-1.0099171872593646, 2.441692395071207]",0.66295,2.96028,0.99991,10888.13320,Non classé
M173T1170,0.28440,-0.24149,0.99990,11518.51993,"[-0.6956339123473658, 0.21264910904731488]",0.72845,-1.73537,0.99990,10666.36366,"[-11.914813959670306, 8.444076448882138]",0.24622,-183.58114,0.99991,10408.85388,Non classé
M173T1240,0.01367,-0.39108,0.99992,13975.85713,"[-0.6950045966291009, -0.08715251376033162]",0.43039,0.82909,0.99992,13209.35749,"[-1.3013055995186922, 2.9594874268937734]",0.31427,-17.75079,0.99992,12709.67255,Substrat
M174T1583,0.15284,-0.33132,0.99991,11931.14269,"[-0.7937539807112919, 0.13112228466015585]",0.19356,7.98437,0.99991,11779.33695,"[-4.323493825032212, 20.292229801205533]",0.72554,85.29246,0.99991,10912.91018,Non classé
M175T972,0.47389,-0.12698,0.99990,11236.14218,"[-0.48613327803180684, 0.2321789276461812]",0.02027,4.19122,0.99992,12899.61831,"[0.7094491849422377, 7.672993110065128]",0.52519,-26.48373,0.99992,12094.23697,Transitoire
M179T1169,0.43967,0.10133,0.99990,11273.32016,"[-0.16407437041952222, 0.3667318720048629]",0.21078,6.80122,0.99991,11073.60560,"[-4.104715041652838, 17.707164367180525]",0.27302,-212.87223,0.99991,10740.66001,Non classé
M179T1240,0.08215,-0.19280,0.99991,12397.46016,"[-0.4119721902886491, 0.026368945983570147]",0.36981,0.53650,0.99991,11805.13869,"[-0.6733241209738026, 1.7463221887965368]",0.84285,-1.21644,0.99991,10897.82303,Non classé
M186T1722,0.54367,-0.12970,0.99990,11172.83202,"[-0.562949211463824, 0.3035493328670925]",0.41291,3.73200,0.99990,10581.04190,"[-5.498710007209627, 12.962704284732212]",0.00291,386.10749,0.99993,14212.94257,Recyclé
M187T2869,0.38237,-0.10224,0.99990,11346.90586,"[-0.3387357877643293, 0.1342613600796671]",0.35682,0.57525,0.99990,10824.51613,"[-0.6867586065201212, 1.8372638543755186]",0.29627,4.44863,0.99991,10449.78919,Non classé
M187T2483,0.29241,-0.17079,0.99990,11501.62216,"[-0.4974718164372674, 0.155891473148204]",0.15638,4.07668,0.99991,11503.86308,"[-1.668790250658466, 9.822145403432804]",0.40195,67.37071,0.99991,10923.60134,Non classé
M190T2330,0.53910,-0.12555,0.99990,11176.52863,"[-0.5402015872056913, 0.2890944179430632]",0.37302,3.43463,0.99990,10637.88202,"[-4.363645890090469, 11.232902589852195]",0.00540,252.20591,0.99993,13625.80735,Recyclé
M191T1476,0.01308,0.11690,0.99992,14019.18532,"[0.02670876997263892, 0.20709521775384965]",0.32768,-0.46120,0.99992,13433.39087,"[-1.412616498668041, 0.4902243533227314]",0.62874,-2.78921,0.99992,12503.96153,Produit
M191T1169,0.00380,0.01149,0.99993,15291.83477,"[0.004060119247681752, 0.01892448187069383]",0.04835,0.00594,0.99994,16519.90678,"[4.654148132360314e-05, 0.01183760719954055]",0.07506,-0.00381,0.99994,17421.56887,"Produit,Transitoire"
M191T1578,0.73812,-0.03065,0.99990,11060.80815,"[-0.21707474740808666, 0.15577596272050345]",0.58669,-0.13743,0.99990,10315.92592,"[-0.6513579927456044, 0.37649589930411276]",0.46268,1.37748,0.99990,9727.86580,Non classé
M192T1169,0.01615,0.12107,0.99992,13816.06803,"[0.024336151977792972, 0.21779975157322834]",0.56031,-0.34401,0.99992,12908.59939,"[-1.5443199736418523, 0.8562937093350458]",0.72995,-2.44992,0.99992,11957.03275,Produit
M193T2482,0.32528,-0.14147,0.99990,11438.25694,"[-0.431518092954982, 0.14856910473426144]",0.00627,4.60792,0.99993,14294.57284,"[1.4275990023041794, 7.788247480640093]",0.02398,-75.92666,0.99994,16362.11961,Transitoire
M193T1169,0.34167,0.14617,0.99990,11409.84349,"[-0.16403306105303517, 0.4563824529782765]",0.95007,0.17037,0.99990,10515.56108,"[-5.376728032871096, 5.717463669988955]",0.44937,60.74619,0.99990,9929.97811,Non classé
M200T2624,0.70088,-0.08784,0.99990,11076.33517,"[-0.5527099306811709, 0.37702957874302406]",0.79279,1.34683,0.99990,10235.34450,"[-9.10004924018079, 11.793709783664449]",0.03952,263.58410,0.99992,11296.30733,Recyclé
M201T1169,0.88710,-0.03491,0.99990,11021.13903,"[-0.5353876630319977, 0.46557052549908773]",0.05998,16.52625,0.99991,11732.78095,"[-0.7489856426890107, 33.80149081158285]",0.20973,563.60032,0.99992,11561.41225,Non classé
M201T1241,0.14590,-0.29097,0.99991,11964.33918,"[-0.6899572031231205, 0.10801159595614857]",0.72255,1.20623,0.99991,11081.70037,"[-5.712073164192427, 8.124528416552815]",0.42195,78.86063,0.99991,10496.97907,Non classé
M203T2482,0.12131,-0.14062,0.99991,12099.12147,"[-0.3210898165305225, 0.039846401878753684]",0.84731,0.16932,0.99991,11165.91186,"[-1.623057737574023, 1.9616892459617614]",0.27441,11.64957,0.99991,10826.99200,Non classé
M203T1541,0.00257,0.32380,0.99993,15727.05147,"[0.12429499960553939, 0.5233065345067953]",0.00338,-3.89954,0.99995,20572.62649,"[-6.379380202491245, -1.4197068009208307]",0.52651,-13.65419,0.99995,19286.07187,Produit
M203T2326,0.01096,-0.61302,0.99992,14192.60969,"[-1.0729033212185493, -0.1531340347356216]",0.78473,1.00081,0.99992,13118.01124,"[-6.464274960076478, 8.465893463219869]",0.00104,245.07788,0.99995,19094.78586,"Substrat,Recyclé"
M203T1145,0.03547,0.31226,0.99991,13097.14373,"[0.022929402745854144, 0.6015881149169802]",0.84624,-0.82604,0.99991,12087.21759,"[-9.508629269777861, 7.856544664784872]",0.39849,-128.15325,0.99992,11482.60717,Produit
M205T2482,0.45876,-0.09383,0.99990,11252.02273,"[-0.35028244665899466, 0.1626225587874469]",0.25413,2.16417,0.99990,10933.56355,"[-1.654415219590498, 5.982758556022021]",0.00798,110.11558,0.99993,13592.09406,Recyclé
M205T1543,0.03062,0.29366,0.99991,13226.92053,"[0.029657226631687128, 0.5576683902186729]",0.25053,-5.30292,0.99992,12862.97679,"[-14.587147358022321, 3.981317314170184]",0.70534,-37.63213,0.99992,11926.85361,Produit
M209T2869,0.31580,-0.20048,0.99990,11455.62136,"[-0.6033480372001807, 0.20239683411276793]",0.13002,4.99154,0.99991,11591.10198,"[-1.5748716511250755, 11.55794662742942]",0.98652,1.37755,0.99991,10682.48939,Non classé
M214T3075,0.35744,-0.18491,0.99990,11384.24895,"[-0.5905889215260343, 0.2207771152092562]",0.98741,0.07970,0.99990,10490.40017,"[-10.2159952998838, 10.375392760454162]",0.00313,468.89488,0.99993,14012.13330,Recyclé
M216T1376,0.59951,-0.11890,0.99990,11132.14154,"[-0.5786617472752889, 0.34085508668127834]",0.63461,2.59454,0.99990,10352.97646,"[-8.511684793137233, 13.700764874864978]",0.02915,308.78564,0.99992,11681.87502,Recyclé
M218T603,0.14856,-0.30611,0.99991,11951.37878,"[-0.7287343095709538, 0.11651706487743835]",0.02045,10.23165,0.99992,13711.98475,"[1.7181594547851908, 18.745134166731464]",0.03129,335.67795,0.99994,15391.92282,"Transitoire,Recyclé"
M221T1541,0.52481,0.11654,0.99990,11188.46413,"[-0.25506059841878626, 0.4881382779627014]",0.03297,-7.82505,0.99992,12411.48657,"[-14.964432775479992, -0.6856713457616621]",0.11883,-139.01369,0.99992,12685.55883,Non classé
M223T1215,0.15137,-0.21965,0.99991,11938.03663,"[-0.5250864670692191, 0.08578551017854286]",0.09743,2.93169,0.99992,12305.48535,"[-0.5746939984407313, 6.438068588421666]",0.00442,104.41902,0.99994,16005.00137,Recyclé
M227T486,0.18519,-0.23853,0.99990,11797.07392,"[-0.5987862721539707, 0.12172395652162193]",0.10816,5.01142,0.99991,12077.94471,"[-1.1831747865936961, 11.206020328913596]",0.00092,221.06360,0.99995,17754.70926,Recyclé
M227T2483,0.13308,-0.21865,0.99991,12030.97028,"[-0.5084865609634853, 0.07119141584685218]",0.75311,0.48536,0.99991,11131.08268,"[-2.6579459156184786, 3.628669954113727]",0.06650,40.00731,0.99992,11838.26862,Non classé
M229T3112,0.06669,-0.16685,0.99991,12564.21674,"[-0.34604555837685247, 0.012339228190058699]",0.78924,0.19010,0.99991,11611.41121,"[-1.2589869677042773, 1.639177848797178]",0.40064,7.26243,0.99991,11027.56714,Non classé
M231T3109,0.17669,-0.19025,0.99990,11829.40515,"[-0.4718535156954362, 0.0913448879338743]",0.07905,4.31653,0.99992,12362.39872,"[-0.5388013936600347, 9.171855288965201]",0.00627,242.43203,0.99994,15653.43360,Recyclé
M235T2079,0.00313,-0.48665,0.99993,15505.06217,"[-0.793819614650652, -0.1794898867738149]",0.11026,3.41904,0.99993,15854.53525,"[-0.8336271153415105, 7.671712514805993]",0.06025,-54.11819,0.99994,16978.95736,Substrat
M235T1457,0.28233,-0.24092,0.99990,11522.98360,"[-0.6920070436599705, 0.21016227170555657]",0.16308,6.27767,0.99991,11495.42867,"[-2.7187767493817, 15.274114037469584]",0.15962,158.26926,0.99992,11524.12486,Non classé
M245T2326,0.02433,-0.10516,0.99992,13434.23986,"[-0.1955647841801159, -0.014757408609613512]",0.64412,0.04842,0.99992,12487.58395,"[-0.1648369233139873, 0.261670826234731]",0.64076,0.33031,0.99992,11615.67609,Substrat
M245T2482,0.03799,-0.11444,0.99991,13037.17594,"[-0.22202607439440342, -0.006844321315046378]",0.95346,0.01283,0.99991,12015.09315,"[-0.4355245844142031, 0.4611891852650117]",0.00155,3.17147,0.99994,16955.11953,"Substrat,Recyclé"
M245T1541,0.00000,0.16339,0.99995,24914.83642,"[0.10476333240246503, 0.22201086694037664]",0.65066,0.06995,0.99996,23151.31493,"[-0.24435888003752348, 0.38425500718018635]",0.12834,1.21011,0.99996,23541.72393,Produit
M245T1410,0.31893,-0.13784,0.99990,11449.80013,"[-0.41668976545318864, 0.14100216151551676]",0.00054,-2.08433,0.99994,17201.56657,"[-3.165731833008901, -1.0029212482683232]",0.35896,8.93090,0.99994,16430.80388,Non classé
M245T1144,0.00038,0.21125,0.99994,18050.58690,"[0.10472010388327817, 0.31777664565275215]",0.07902,-1.06637,0.99994,18864.30497,"[-2.265718340308916, 0.13297525896961981]",0.23305,-12.32970,0.99995,18469.61464,Produit
M246T2326,0.12523,-0.36067,0.99991,12075.59462,"[-0.828636960208896, 0.10729302674765251]",0.28544,4.51629,0.99991,11657.72076,"[-4.005062735478349, 13.037644348462708]",0.00782,452.07221,0.99993,14514.22954,Recyclé
M246T2483,0.26412,-0.13989,0.99990,11564.25996,"[-0.39183475483841407, 0.11204656750746517]",0.69624,0.85599,0.99990,10722.66125,"[-3.60782180608894, 5.319806101654142]",0.62750,22.64997,0.99990,9981.50081,Non classé
M246T1541,0.24725,0.21778,0.99990,11605.93502,"[-0.16041074378776565, 0.5959792980527648]",0.01188,-12.23616,0.99992,13844.60804,"[-21.52347637162419, -2.94884656653573]",0.30634,-162.38653,0.99993,13340.01502,Non classé
M249T2327,0.53183,-0.10202,0.99990,11182.52032,"[-0.4329503070486568, 0.22891455949198758]",0.08827,4.14425,0.99991,11601.48038,"[-0.6674312133899951, 8.955936234374207]",0.14680,83.87006,0.99992,11693.61967,Non classé
M252T898,0.37214,-0.16943,0.99990,11361.78305,"[-0.552940552021473, 0.21407113263300775]",0.39635,2.66087,0.99990,10781.50551,"[-3.6894132738707386, 9.01115979872824]",0.00577,221.18695,0.99993,13739.36113,Recyclé
M253T1870,0.42436,-0.14278,0.99990,11291.49146,"[-0.5043590693025709, 0.21880673796730676]",0.07903,3.88841,0.99991,11800.37622,"[-0.48517269210809655, 8.2619988471601]",0.03604,93.03718,0.99993,13110.68221,Recyclé
M253T2482,0.48780,-0.06479,0.99990,11222.27167,"[-0.2540269094641867, 0.12443774287002715]",0.14604,1.43189,0.99991,11272.29510,"[-0.5336329231627643, 3.397413030194899]",0.01496,44.95301,0.99993,13363.73720,Recyclé
M254T1721,0.65343,-0.10378,0.99990,11099.83315,"[-0.5733815618735822, 0.36583146078143297]",0.62124,2.57260,0.99990,10330.62758,"[-8.017760267085059, 13.162965872784646]",0.00415,404.84784,0.99993,13501.69875,Recyclé
M255T1410,0.61469,0.09601,0.99990,11122.40231,"[-0.2913239202175409, 0.4833479185440848]",0.16486,-6.25947,0.99991,11088.41347,"[-15.269258844291599, 2.750320677806968]",0.76404,-34.82422,0.99991,10258.33524,Non classé
M265T1303,0.34875,-0.20734,0.99990,11398.14905,"[-0.653967991356408, 0.23929020585729227]",0.23030,5.40390,0.99991,11138.33694,"[-3.6475960927847986, 14.455394458686182]",0.00053,476.86052,0.99994,17095.16252,Recyclé
M267T2325,0.10771,-0.40104,0.99991,12188.23544,"[-0.8958365666337493, 0.09375094463507277]",0.03269,11.56547,0.99992,13528.76618,"[1.032367559720777, 22.09857605399008]",0.18536,255.94896,0.99993,13434.11812,Transitoire
M269T2484,0.96546,0.00819,0.99990,11013.24122,"[-0.37708714333772037, 0.39347684070971006]",0.23656,2.54175,0.99990,10745.52748,"[-1.7747126441352754, 6.858218805168825]",0.02375,124.27894,0.99992,12308.54656,Recyclé
M271T2483,0.44151,-0.04685,0.99990,11271.20737,"[-0.17006929539104002, 0.07636459471631754]",0.60499,0.15186,0.99990,10500.14711,"[-0.44518641105556855, 0.7489100397613397]",0.00041,5.19234,0.99994,16440.37747,Recyclé
M272T2482,0.23016,-0.17059,0.99990,11652.03158,"[-0.4559529571224608, 0.11477426036695842]",0.86404,-0.45861,0.99990,10749.90360,"[-5.9183008047155345, 5.001077470416479]",0.76058,24.34313,0.99990,9946.32882,Non classé
M273T2886,0.13054,-0.01519,0.99991,12045.01361,"[-0.03519024079255443, 0.004808697431861915]",0.58130,-0.00420,0.99991,11237.79238,"[-0.01970372308327722, 0.011294040806717556]",0.52844,0.00352,0.99991,10533.34733,Non classé
M273T3019,0.31411,-0.01283,0.99990,11458.78694,"[-0.03852174984924014, 0.012861493316005633]",0.68839,0.00667,0.99990,10628.51428,"[-0.027194098246878497, 0.040537389385476665]",0.59506,-0.01517,0.99990,9913.68433,Non classé
M274T2886,0.05843,-0.13320,0.99991,12672.33126,"[-0.2715059844399398, 0.005113249547429394]",0.92864,-0.03012,0.99991,11681.05068,"[-0.715772277481823, 0.6555422026952756]",0.58710,0.98786,0.99991,10901.17524,Non classé
M274T3019,0.19717,-0.12206,0.99990,11754.48948,"[-0.31162885366095405, 0.06750488548894185]",0.06973,1.54937,0.99992,12387.22491,"[-0.13465096493751116, 3.2333846338209424]",0.87201,-1.22639,0.99992,11428.68032,Non classé
M275T2886,0.34559,-0.19051,0.99990,11403.32426,"[-0.5981548210713608, 0.21713958698196612]",0.96955,0.08903,0.99990,10508.49584,"[-4.666336476179176, 4.844390077356889]",0.04950,84.96190,0.99992,11411.82515,Recyclé
M275T3019,0.65783,-0.08784,0.99990,11097.46663,"[-0.4908029572525854, 0.3151325869985906]",0.48645,-2.85532,0.99990,10430.18240,"[-11.179753194609962, 5.46910802627011]",0.33948,91.18186,0.99990,9992.91768,Non classé
M279T598,0.49441,-0.13620,0.99990,11215.90942,"[-0.5401270422723767, 0.2677347703893314]",0.87746,0.77720,0.99990,10345.20580,"[-9.498207434418651, 11.05259913092876]",0.00506,354.22095,0.99993,13315.93328,Recyclé
M285T1272,0.82473,-0.04482,0.99990,11033.63233,"[-0.45667230217173965, 0.36702392266168743]",0.57624,1.90941,0.99990,10297.64346,"[-5.034870104387297, 8.853698538805448]",0.03086,213.20589,0.99992,11570.92366,Recyclé
M287T1544,0.00466,0.27296,0.99993,15072.52525,"[0.09172924066922544, 0.45419074978561985]",0.30060,-2.44045,0.99993,14509.72782,"[-7.1954598170982855, 2.314557491302292]",0.58523,-22.21679,0.99993,13542.69903,Produit
M287T1410,0.95520,-0.01098,0.99990,11013.79412,"[-0.4087998413708393, 0.386846323838355]",0.01580,-6.17099,0.99992,12871.13439,"[-11.079242090567362, -1.2627399196374256]",0.38827,-62.76591,0.99992,12243.69652,Non classé
M289T2326,0.21733,-0.08089,0.99990,11689.56901,"[-0.2124101371078119, 0.050622082588269196]",0.61279,-0.15842,0.99990,10884.82582,"[-0.7950488009663113, 0.4782005517605652]",0.26988,2.55256,0.99991,10564.68835,Non classé
M289T1541,0.00000,0.01485,0.99996,27299.70643,"[0.009925942190570337, 0.019769988703319856]",0.84543,-0.00023,0.99996,25195.02908,"[-0.002656267330513714, 0.0021924903079618384]",0.46727,0.00037,0.99996,23747.66055,Produit
M289T1145,0.00000,0.02373,0.99995,24971.81642,"[0.015231481247932476, 0.032223781153015184]",0.84266,-0.00117,0.99995,23047.91885,"[-0.013185038343180237, 0.010844834194627]",0.96344,0.00038,0.99995,21242.86075,Produit
M289T2557,0.83502,0.00787,0.99990,11031.17895,"[-0.06906085263634307, 0.084808759856383]",0.27965,-0.29756,0.99990,10661.53751,"[-0.8521339518053095, 0.2570062093284169]",0.84539,-0.29782,0.99990,9841.58330,Non classé
M289T2483,0.00141,-0.03894,0.99993,16418.66374,"[-0.061338139220752215, -0.016532850977193418]",0.65668,0.00316,0.99993,15251.86302,"[-0.011311841906204328, 0.017634699666419736]",0.00511,0.01573,0.99995,19617.18438,"Substrat,Recyclé"
M289T1410,0.84844,0.00902,0.99990,11028.21457,"[-0.08707997124604645, 0.10512966158619948]",0.00039,-0.25138,0.99994,16987.37747,"[-0.37773520068195987, -0.12502573824405253]",0.33371,0.39728,0.99994,16290.47264,Non classé
M290T2326,0.04655,-0.43748,0.99991,12862.65406,"[-0.8677630019753828, -0.007204034614123556]",0.22563,4.69387,0.99992,12584.42660,"[-3.0874719701833033, 12.475204453093918]",0.10295,185.76084,0.99993,12986.79502,Substrat
M290T2482,0.17279,-0.09937,0.99990,11844.85349,"[-0.24508280544087674, 0.0463391949768735]",0.42246,0.28248,0.99991,11205.13733,"[-0.4308790399831175, 0.9958348317122774]",0.00214,5.65303,0.99994,15414.73980,Recyclé
M290T1541,0.00000,0.09375,0.99996,25968.62429,"[0.06131991508168539, 0.12618318803218315]",0.50439,-0.03294,0.99996,24368.62518,"[-0.13309804846290618, 0.06721578723363907]",0.44562,0.10232,0.99996,23020.91539,Produit
M290T1145,0.00003,0.13888,0.99995,21875.25230,"[0.08250889819576232, 0.1952566967462516]",0.14273,-0.33775,0.99995,22004.20843,"[-0.7974057550802593, 0.12189761754935824]",0.89048,-0.33447,0.99995,20295.44421,Produit
M291T2326,0.34726,-0.20702,0.99990,11400.58617,"[-0.6515593633830936, 0.23751975897499594]",0.43341,3.63207,0.99990,10771.76300,"[-5.763034115646368, 13.027179249844911]",0.00372,306.53692,0.99993,14198.08636,Recyclé
M291T2483,0.32128,-0.16626,0.99990,11445.50501,"[-0.5042399065535753, 0.1717286420544636]",0.34644,2.76697,0.99990,10935.25428,"[-3.171583953886059, 8.70551471188639]",0.00345,204.94368,0.99993,14497.73354,Recyclé
